root pos x,root pos y,root pos z,root rot x,root rot y,root rot z,root rot w,l_hip_pitch,l_hip_roll,l_thigh,l_calf,l_ankle_pitch,l_ankle_roll,r_hip_pitch,r_hip_roll,r_thigh,r_calf,r_ankle_pitch,r_ankle_roll,l_shoulder_pitch,l_shoulder_roll,l_upper_arm,l_elbow,r_shoulder_pitch,r_shoulder_roll,r_upper_arm,r_elbow
-0.599798,-0.054712,0.272368,0.538268,0.545216,-0.456356,0.452489,-1.235242,0.292066,0.112349,0.738336,0.151789,0.0,-0.984944,0.068572,-0.383647,0.37147,0.167933,0.0,0.288724,2.110017,1.203919,-1.219787,-0.614771,-1.176639,-0.390201,-1.628673
-0.600826,-0.05511,0.270221,0.539795,0.54649,-0.455322,0.450169,-1.243499,0.301633,0.104101,0.754761,0.129775,0.0,-0.98538,0.068763,-0.381502,0.370823,0.15654,0.0,0.2758,2.112391,1.200922,-1.217794,-0.623175,-1.182113,-0.391588,-1.629049
-0.601334,-0.055544,0.268872,0.540781,0.547273,-0.45538,0.44797,-1.2556,0.309446,0.096479,0.782402,0.114969,0.0,-0.986163,0.066838,-0.382059,0.372202,0.153373,0.0,0.26199,2.105487,1.199492,-1.220221,-0.627655,-1.186443,-0.393242,-1.631146
-0.603034,-0.057458,0.266996,0.543593,0.546657,-0.456103,0.44457,-1.274588,0.320817,0.082115,0.829969,0.111513,0.0,-0.982685,0.061487,-0.382119,0.372257,0.15043,0.0,0.248912,2.097093,1.197438,-1.221801,-0.628399,-1.19592,-0.39679,-1.636977
-0.605583,-0.060279,0.265229,0.54779,0.544829,-0.457136,0.440583,-1.303425,0.334765,0.0739,0.901317,0.123898,0.0,-0.977274,0.053314,-0.376512,0.3692,0.149459,0.0,0.235334,2.084812,1.196742,-1.224562,-0.623625,-1.211014,-0.403593,-1.644163
-0.609444,-0.0642,0.263006,0.553738,0.541674,-0.458405,0.435693,-1.346928,0.350458,0.05774,1.003367,0.11847,0.0,-0.968251,0.044639,-0.366373,0.361493,0.145448,0.0,0.219343,2.066453,1.196412,-1.231162,-0.612028,-1.233723,-0.416678,-1.652964
-0.612803,-0.067149,0.260966,0.559259,0.537777,-0.46035,0.431398,-1.418545,0.360738,0.032495,1.149237,0.055096,0.0,-0.959559,0.037637,-0.356478,0.353108,0.139504,0.0,0.201231,2.0421,1.193117,-1.243505,-0.590088,-1.262599,-0.438916,-1.660779
-0.609307,-0.068947,0.259934,0.561466,0.533431,-0.465625,0.428253,-1.498827,0.317678,0.012806,1.314182,-0.020298,0.0,-0.956211,0.026209,-0.342323,0.350581,0.143488,0.0,0.187138,2.018265,1.185776,-1.254832,-0.562386,-1.290436,-0.461389,-1.667259
-0.605351,-0.074879,0.256257,0.555854,0.521507,-0.482348,0.431737,-1.5,0.258563,0.026775,1.456734,-0.093552,0.0,-0.909265,0.016484,-0.322845,0.353899,0.131725,0.0,0.195554,1.985663,1.16565,-1.267237,-0.508857,-1.317745,-0.475599,-1.673355
-0.604988,-0.080689,0.253856,0.550412,0.507025,-0.499678,0.436226,-1.5,0.210023,0.050333,1.569273,-0.153139,0.0,-0.854653,0.01105,-0.304435,0.349593,0.118392,0.0,0.217327,1.957178,1.146838,-1.273451,-0.452443,-1.343829,-0.483148,-1.679954
-0.608866,-0.086292,0.249178,0.542212,0.49046,-0.519056,0.44276,-1.5,0.166641,0.060579,1.687139,-0.225998,0.0,-0.784092,0.02086,-0.278504,0.343486,0.095546,0.0,0.248204,1.925502,1.125128,-1.281721,-0.380647,-1.372577,-0.493022,-1.685887
-0.610962,-0.090819,0.244157,0.530609,0.476776,-0.536797,0.450541,-1.5,0.112839,0.09038,1.785361,-0.289526,0.0,-0.715537,0.03762,-0.250547,0.338704,0.073461,0.0,0.279705,1.902094,1.104706,-1.289122,-0.316561,-1.391056,-0.498574,-1.689687
-0.612014,-0.095383,0.236351,0.514293,0.46517,-0.554191,0.460426,-1.5,0.050547,0.120463,1.88939,-0.35968,0.0,-0.632954,0.058071,-0.218467,0.334903,0.043237,0.0,0.316927,1.882067,1.082267,-1.298666,-0.249045,-1.400397,-0.501558,-1.692372
-0.612744,-0.099659,0.2289,0.499118,0.456623,-0.568423,0.468265,-1.5,-0.000342,0.159805,1.972508,-0.424092,0.0,-0.559649,0.07486,-0.196755,0.331004,0.012244,0.0,0.348296,1.87032,1.065733,-1.30465,-0.197789,-1.406151,-0.500939,-1.696094
-0.614773,-0.102697,0.221445,0.482748,0.448032,-0.581872,0.477123,-1.5,-0.033134,0.190677,2.062031,-0.487304,0.0,-0.481808,0.091327,-0.182439,0.326736,-0.025397,0.0,0.384204,1.861166,1.04876,-1.3115,-0.144186,-1.409532,-0.499688,-1.699968
-0.618122,-0.103821,0.213837,0.460555,0.43775,-0.59675,0.490055,-1.5,-0.044161,0.19703,2.170928,-0.537827,0.0,-0.387275,0.11205,-0.173154,0.325883,-0.071616,0.0,0.434166,1.851356,1.028438,-1.322985,-0.072154,-1.407801,-0.500945,-1.703821
-0.620915,-0.106723,0.212612,0.440114,0.425535,-0.611246,0.501595,-1.5,-0.032786,0.172459,2.2,-0.491321,0.0,-0.300662,0.117688,-0.181588,0.322821,-0.103343,0.0,0.497783,1.841711,1.012847,-1.335803,0.015038,-1.403037,-0.513522,-1.709697
-0.624004,-0.109341,0.212631,0.4284,0.413783,-0.624678,0.505009,-1.5,-0.007001,0.146021,2.2,-0.411049,0.0,-0.246583,0.107142,-0.189837,0.322377,-0.11643,0.0,0.533489,1.826392,1.010499,-1.339363,0.066309,-1.409397,-0.526388,-1.717298
-0.626307,-0.113676,0.213658,0.425769,0.406615,-0.633623,0.501903,-1.5,0.005523,0.115099,2.2,-0.177553,0.0,-0.221377,0.08503,-0.193421,0.320822,-0.117584,0.0,0.543172,1.803666,1.012806,-1.341415,0.097434,-1.422258,-0.54487,-1.727933
-0.624624,-0.11223,0.217168,0.418654,0.401049,-0.640045,0.504213,-1.5,0.030986,0.13604,2.2,-0.113365,0.0,-0.206532,0.073268,-0.21066,0.328229,-0.110173,0.0,0.561268,1.79063,1.0067,-1.349041,0.128743,-1.422759,-0.552995,-1.73414
-0.623043,-0.112761,0.218496,0.413117,0.396976,-0.647475,0.502514,-1.5,0.014064,0.121001,2.2,-0.106115,0.0,-0.196427,0.061453,-0.217715,0.340582,-0.104726,0.0,0.575091,1.7724,1.000409,-1.354399,0.154344,-1.422234,-0.559811,-1.745934
-0.62174,-0.114177,0.216145,0.411189,0.396736,-0.651521,0.499044,-1.5,-0.020002,0.101547,2.2,-0.099444,0.0,-0.192442,0.056239,-0.217284,0.35507,-0.103045,0.0,0.577092,1.756141,0.996661,-1.358366,0.167573,-1.419919,-0.569116,-1.758967
-0.620649,-0.11532,0.213587,0.41008,0.39745,-0.652169,0.498542,-1.5,-0.049843,0.083654,2.2,-0.102198,0.0,-0.19278,0.053975,-0.214696,0.3757,-0.109056,0.0,0.580426,1.749245,0.992337,-1.367315,0.177585,-1.41242,-0.578544,-1.768831
-0.619794,-0.116268,0.210725,0.410821,0.399781,-0.650749,0.497923,-1.5,-0.073092,0.073181,2.2,-0.119979,0.0,-0.197334,0.053118,-0.212231,0.394388,-0.118268,0.0,0.573654,1.740923,0.991677,-1.374686,0.177223,-1.403835,-0.585085,-1.774544
-0.618964,-0.116915,0.20891,0.41323,0.401578,-0.649452,0.496174,-1.5,-0.080224,0.083365,2.2,-0.116405,0.0,-0.204546,0.050549,-0.213715,0.405651,-0.122041,0.0,0.563392,1.734432,0.992637,-1.379087,0.168707,-1.397518,-0.588241,-1.777779
-0.619312,-0.116966,0.209253,0.414452,0.39991,-0.648574,0.497647,-1.5,-0.080229,0.093027,2.2,-0.108234,0.0,-0.209588,0.051104,-0.213958,0.417563,-0.124968,0.0,0.559728,1.728347,0.991551,-1.385441,0.162989,-1.387929,-0.58742,-1.778697
-0.619733,-0.116374,0.20982,0.413912,0.397476,-0.647489,0.501445,-1.5,-0.077774,0.102667,2.2,-0.102614,0.0,-0.209829,0.054243,-0.214149,0.428994,-0.128836,0.0,0.55929,1.721053,0.990886,-1.391898,0.159596,-1.374731,-0.584093,-1.777784
-0.62003,-0.115651,0.209466,0.413473,0.396307,-0.646753,0.503677,-1.5,-0.079391,0.107789,2.2,-0.09374,0.0,-0.210007,0.058279,-0.211754,0.437825,-0.134217,0.0,0.562164,1.717779,0.99102,-1.396494,0.156938,-1.363149,-0.580709,-1.778406
-0.620455,-0.115482,0.208479,0.412468,0.39626,-0.64706,0.504145,-1.5,-0.088355,0.101461,2.2,-0.089827,0.0,-0.208719,0.063384,-0.204986,0.443607,-0.141427,0.0,0.564011,1.710826,0.991774,-1.399638,0.157992,-1.357639,-0.576672,-1.781159
-0.621595,-0.114884,0.208513,0.413047,0.396263,-0.646923,0.503845,-1.5,-0.082865,0.100168,2.2,-0.091026,0.0,-0.211192,0.067728,-0.201746,0.44628,-0.144818,0.0,0.572973,1.715358,0.993757,-1.404164,0.15922,-1.355751,-0.574858,-1.782608
-0.623909,-0.114225,0.209394,0.415339,0.395492,-0.646742,0.502797,-1.5,-0.067673,0.098136,2.2,-0.091076,0.0,-0.216598,0.071061,-0.200318,0.446903,-0.145158,0.0,0.597353,1.738228,1.001838,-1.408207,0.157919,-1.354763,-0.57586,-1.782629
-0.626388,-0.113809,0.210631,0.415758,0.395581,-0.646082,0.503228,-1.5,-0.051909,0.087233,2.2,-0.086565,0.0,-0.219759,0.079176,-0.199713,0.44688,-0.141398,0.0,0.615157,1.748819,1.016289,-1.408104,0.161919,-1.355584,-0.577891,-1.78196
-0.628065,-0.113594,0.211861,0.412426,0.396004,-0.646116,0.505588,-1.5,-0.045934,0.069339,2.2,-0.078193,0.0,-0.217678,0.092302,-0.197294,0.449771,-0.13182,0.0,0.632174,1.749644,1.031023,-1.409715,0.172483,-1.348434,-0.578347,-1.780386
-0.630225,-0.113738,0.212125,0.412181,0.396983,-0.644999,0.506446,-1.5,-0.044786,0.056179,2.2,-0.076636,0.0,-0.217932,0.107299,-0.195739,0.449922,-0.114988,0.0,0.652656,1.760085,1.046789,-1.414156,0.184674,-1.349111,-0.582724,-1.777537
-0.632562,-0.113633,0.212539,0.411238,0.399157,-0.644643,0.505956,-1.5,-0.043514,0.042237,2.2,-0.077482,0.0,-0.220669,0.127856,-0.195836,0.451237,-0.094205,0.0,0.665961,1.763402,1.063887,-1.417435,0.203624,-1.359475,-0.59138,-1.772544
-0.635193,-0.112874,0.21302,0.410891,0.402247,-0.645784,0.502324,-1.5,-0.042237,0.03356,2.2,-0.082176,0.0,-0.228431,0.154061,-0.202006,0.454363,-0.070774,0.0,0.66322,1.752051,1.076542,-1.42053,0.22526,-1.38204,-0.602328,-1.767678
-0.639936,-0.11005,0.212936,0.414877,0.403433,-0.650277,0.492197,-1.5,-0.042134,0.044849,2.2,-0.0957,0.0,-0.239141,0.193293,-0.225842,0.456063,-0.051113,0.0,0.651642,1.735506,1.084715,-1.419228,0.234694,-1.405986,-0.608622,-1.767912
-0.643202,-0.105147,0.215947,0.41218,0.405301,-0.658641,0.481696,-1.5,-0.035856,0.054995,2.2,-0.099078,0.0,-0.258505,0.241402,-0.266865,0.468999,-0.021244,0.0,0.637781,1.711913,1.089608,-1.416858,0.250936,-1.435045,-0.612683,-1.767697
-0.638122,-0.101214,0.227181,0.389045,0.409963,-0.672086,0.478409,-1.5,-0.012564,0.037298,2.2,-0.06478,0.0,-0.304472,0.253063,-0.313002,0.528473,0.040007,0.0,0.62038,1.659822,1.06942,-1.427098,0.319255,-1.482119,-0.623197,-1.757382
-0.632888,-0.103048,0.233483,0.377392,0.415336,-0.680167,0.47164,-1.5,0.003816,0.027851,2.2,-0.053293,0.0,-0.331821,0.229773,-0.349924,0.574872,0.066851,0.0,0.602158,1.623866,1.04888,-1.43829,0.371651,-1.525593,-0.637818,-1.749529
-0.627036,-0.104752,0.240982,0.365719,0.420118,-0.688804,0.464003,-1.5,0.028469,0.018609,2.197228,-0.038213,0.0,-0.366836,0.198208,-0.40018,0.629682,0.085609,0.0,0.580829,1.588244,1.023611,-1.448622,0.427797,-1.577414,-0.655457,-1.73859
-0.619067,-0.106235,0.25098,0.35399,0.424452,-0.699315,0.45331,-1.5,0.066223,0.014407,2.179673,-0.008471,0.0,-0.412987,0.148246,-0.478403,0.693907,0.102609,0.0,0.559364,1.553886,0.993624,-1.454814,0.4874,-1.633035,-0.674841,-1.725704
-0.608329,-0.111741,0.263874,0.361412,0.429347,-0.707828,0.428977,-1.5,0.104495,0.043032,2.079303,0.065554,0.0,-0.510919,0.046588,-0.556303,0.766691,0.115509,0.0,0.510528,1.513855,0.957761,-1.46004,0.554185,-1.740748,-0.721736,-1.701009
-0.597277,-0.121272,0.271186,0.36425,0.435368,-0.709094,0.418285,-1.5,0.121527,0.055845,1.991917,0.136137,0.0,-0.570952,-0.058911,-0.596286,0.844195,0.12231,0.0,0.455739,1.478792,0.92274,-1.469868,0.612693,-1.814039,-0.769207,-1.654211
-0.588789,-0.130826,0.274132,0.370903,0.441965,-0.706821,0.40927,-1.5,0.124275,0.069436,1.91979,0.18373,0.0,-0.635893,-0.15077,-0.613332,0.926501,0.12795,0.0,0.39173,1.44557,0.885504,-1.483617,0.66234,-1.884229,-0.816857,-1.597773
-0.583833,-0.133868,0.272155,0.382661,0.437529,-0.713445,0.391324,-1.5,0.128309,0.11627,1.889173,0.193757,0.0,-0.779639,-0.270337,-0.563277,1.12227,0.06447,0.0,0.266515,1.353397,0.78332,-1.514873,0.785514,-2.044227,-0.929132,-1.462472
-0.581644,-0.133842,0.266834,0.384512,0.435222,-0.720306,0.379331,-1.5,0.142661,0.154972,1.919635,0.15572,0.0,-0.920341,-0.332015,-0.483601,1.282508,-0.009633,0.0,0.186516,1.293388,0.710696,-1.518191,0.871523,-2.148673,-0.994709,-1.354719
-0.580436,-0.135958,0.260648,0.386795,0.436391,-0.723157,0.37013,-1.5,0.1423,0.168189,1.94848,0.118887,0.0,-1.052107,-0.374742,-0.416496,1.402797,-0.072535,0.0,0.129081,1.265171,0.664171,-1.509752,0.919866,-2.220326,-1.033439,-1.27347
-0.577396,-0.139109,0.255631,0.387011,0.435898,-0.726708,0.36347,-1.5,0.144427,0.175565,1.973062,0.093929,0.0,-1.166886,-0.439136,-0.36845,1.489777,-0.127079,0.0,0.101581,1.252961,0.637639,-1.490913,0.941283,-2.248073,-1.046406,-1.23355
-0.575078,-0.145206,0.2475,0.394957,0.437533,-0.724019,0.358289,-1.5,0.136438,0.177794,1.995703,0.054152,0.0,-1.301751,-0.530122,-0.301069,1.586072,-0.208447,0.0,0.067599,1.249112,0.614699,-1.477515,0.932836,-2.249997,-1.055038,-1.21179
-0.575137,-0.148774,0.240867,0.403122,0.434607,-0.721367,0.358105,-1.5,0.124358,0.178022,2.017793,0.023226,0.0,-1.453399,-0.608211,-0.223973,1.672322,-0.28699,0.0,0.040519,1.244596,0.590326,-1.473618,0.888398,-2.194338,-1.035798,-1.228607
-0.576976,-0.149584,0.239334,0.391524,0.423183,-0.722101,0.382355,-1.5,0.108391,0.155593,2.066844,0.023158,0.0,-1.5,-0.659531,-0.191646,1.708282,-0.369423,0.0,0.066732,1.248373,0.552281,-1.487557,0.788596,-2.019446,-0.926542,-1.352307
-0.577328,-0.155305,0.237124,0.3809,0.442282,-0.699626,0.412099,-1.499978,0.092856,0.074311,2.081494,0.010118,0.0,-1.5,-0.711066,-0.276199,1.703429,-0.436486,0.0,0.128051,1.328296,0.571345,-1.527404,0.524902,-1.726735,-0.704273,-1.583342
-0.578548,-0.16172,0.234384,0.361754,0.489826,-0.673893,0.418417,-1.5,0.143162,-0.025357,2.10551,-0.053557,0.0,-1.5,-0.667521,-0.427404,1.64303,-0.462938,0.0,0.239829,1.518357,0.724519,-1.470755,-0.059477,-1.291554,-0.151705,-1.8
-0.577864,-0.151166,0.237963,0.312336,0.482095,-0.669385,0.471121,-1.5,0.131979,-0.107116,2.188486,-0.028119,0.0,-1.5,-0.676393,-0.483013,1.666872,-0.477814,0.0,0.469111,1.650349,0.798878,-1.438783,-0.179579,-1.083434,0.108274,-1.786439
-0.584071,-0.146476,0.245611,0.279803,0.483133,-0.665382,0.495539,-1.497226,0.160303,-0.158222,2.2,0.008844,0.0,-1.5,-0.574355,-0.594407,1.575128,-0.464258,0.0,0.632978,1.758648,0.881859,-1.362217,-0.266304,-0.958232,0.259235,-1.799418
-0.593126,-0.145066,0.251716,0.243782,0.467245,-0.669709,0.523203,-1.411868,0.197123,-0.189823,2.2,0.004228,0.0,-1.5,-0.463689,-0.665046,1.477236,-0.450299,0.0,0.768068,1.828739,0.907889,-1.307025,-0.285731,-0.893747,0.352377,-1.8
-0.604891,-0.142207,0.256956,0.207522,0.439395,-0.675862,0.554146,-1.302822,0.262071,-0.189619,2.2,-0.011249,0.0,-1.5,-0.350693,-0.724542,1.369443,-0.426347,0.0,0.898126,1.879479,0.911722,-1.270326,-0.271996,-0.868645,0.405413,-1.8
-0.620818,-0.140886,0.26219,0.183332,0.413018,-0.668915,0.590219,-1.248507,0.324975,-0.182704,2.2,-0.000816,0.0,-1.5,-0.23016,-0.767705,1.244241,-0.429381,0.0,0.948363,1.912021,0.898731,-1.272365,-0.275923,-0.881405,0.41043,-1.8
-0.635319,-0.142354,0.265188,0.159152,0.385297,-0.663305,0.621484,-1.179027,0.385838,-0.175527,2.2,-0.012949,0.0,-1.5,-0.119907,-0.77034,1.118862,-0.400779,0.0,1.020853,1.949864,0.878777,-1.275617,-0.247967,-0.902665,0.416678,-1.8
-0.646798,-0.147576,0.266089,0.144689,0.365313,-0.660444,0.639863,-1.112897,0.434019,-0.1675,2.2,-0.04328,0.0,-1.5,-0.020488,-0.736067,1.00223,-0.346546,0.0,1.039952,1.982503,0.851161,-1.275975,-0.198779,-0.925687,0.418263,-1.8
-0.656929,-0.153824,0.263067,0.143458,0.351604,-0.661895,0.646289,-1.05537,0.456067,-0.145312,2.196556,-0.074519,0.0,-1.5,0.074204,-0.708649,0.9205,-0.238037,0.0,1.04,2.000739,0.82396,-1.27462,-0.149198,-0.956944,0.405713,-1.8
-0.648811,-0.163327,0.267885,0.147839,0.373333,-0.669727,0.624686,-1.000704,0.527102,-0.078913,2.164681,-0.128207,0.0,-1.5,0.109444,-0.543539,0.798233,-0.065803,0.0,1.04,2.010777,0.78402,-1.226087,-0.0834,-1.01579,0.313466,-1.8
-0.636559,-0.168387,0.268939,0.159106,0.399632,-0.677121,0.597065,-0.991256,0.578813,-0.012833,2.143508,-0.158366,0.0,-1.5,0.096553,-0.491598,0.716583,-0.11069,0.0,1.04,2.00235,0.80409,-1.15714,-0.07619,-1.059007,0.214906,-1.8
-0.632471,-0.171607,0.271005,0.162651,0.412916,-0.682388,0.580855,-0.989416,0.616275,0.022685,2.122812,-0.153904,0.0,-1.5,0.10396,-0.482194,0.688745,-0.095851,0.0,1.04,1.995906,0.822296,-1.116201,-0.064698,-1.057562,0.162094,-1.8
-0.635301,-0.172057,0.272367,0.161724,0.413555,-0.690564,0.570911,-0.976415,0.646869,0.05234,2.116737,-0.138663,0.0,-1.5,0.14299,-0.46607,0.667621,-0.066214,0.0,1.04,1.985302,0.814378,-1.083462,-0.014141,-1.033857,0.093824,-1.8
-0.638396,-0.170943,0.272722,0.159968,0.412377,-0.699483,0.561319,-0.960828,0.681567,0.08322,2.118874,-0.128797,0.0,-1.5,0.178801,-0.455629,0.646484,-0.04852,0.0,1.04,1.972568,0.791191,-1.054181,0.052186,-0.996237,0.012825,-1.8
-0.639416,-0.169564,0.273375,0.158806,0.415348,-0.70609,0.551093,-0.947499,0.727189,0.125146,2.11959,-0.124547,0.0,-1.5,0.200162,-0.451824,0.625627,-0.034758,0.0,1.04,1.990408,0.738741,-1.013283,0.119757,-0.941449,-0.070924,-1.8
-0.641095,-0.170229,0.274341,0.1614,0.419781,-0.709751,0.542206,-0.941609,0.759472,0.149028,2.111255,-0.120606,0.0,-1.5,0.220999,-0.441911,0.599484,-0.026866,0.0,1.04,2.038192,0.66194,-0.958678,0.174391,-0.886567,-0.127777,-1.782194
-0.641223,-0.171504,0.274828,0.165952,0.422291,-0.712502,0.53523,-0.940168,0.761257,0.158776,2.101128,-0.115905,0.0,-1.5,0.232393,-0.430735,0.578438,-0.023033,0.0,1.04,2.093618,0.572893,-0.904453,0.213881,-0.837738,-0.15439,-1.736287
-0.640758,-0.172826,0.274908,0.16842,0.422238,-0.714552,0.531756,-0.93643,0.756975,0.157042,2.096273,-0.112101,0.0,-1.5,0.230947,-0.42673,0.580078,-0.033319,0.0,1.04,2.137416,0.487031,-0.861104,0.247861,-0.783209,-0.157498,-1.679225
-0.640465,-0.173339,0.274725,0.167215,0.418216,-0.71559,0.533915,-0.927863,0.748616,0.149157,2.095778,-0.10504,0.0,-1.5,0.219968,-0.4235,0.600811,-0.049225,0.0,1.04,2.144361,0.422376,-0.838934,0.281552,-0.72376,-0.149404,-1.612283
-0.640494,-0.172686,0.274437,0.162495,0.4108,-0.715764,0.540853,-0.910337,0.745458,0.145044,2.099819,-0.102225,0.0,-1.5,0.2006,-0.422521,0.639157,-0.068074,0.0,1.04,2.123244,0.374807,-0.831528,0.314329,-0.667727,-0.138895,-1.531975
-0.640496,-0.169268,0.273729,0.151874,0.399137,-0.714758,0.553847,-0.877707,0.760272,0.158747,2.115674,-0.109963,0.0,-1.5,0.169196,-0.427853,0.698429,-0.088579,0.0,1.04,2.075274,0.386778,-0.843085,0.353747,-0.620143,-0.128516,-1.444234
-0.640828,-0.166098,0.272747,0.142818,0.383646,-0.713597,0.568505,-0.838614,0.764435,0.171176,2.1284,-0.119084,0.0,-1.5,0.130204,-0.427335,0.767696,-0.112996,0.0,1.03981,2.010152,0.447977,-0.890877,0.39726,-0.591427,-0.130427,-1.369646
-0.6415,-0.16436,0.271997,0.139285,0.368342,-0.713156,0.579942,-0.802725,0.751598,0.177855,2.128452,-0.126756,0.0,-1.5,0.095339,-0.418393,0.82323,-0.132735,0.0,1.030512,1.926687,0.523617,-0.979541,0.425046,-0.57652,-0.140399,-1.303662
-0.641183,-0.162179,0.270369,0.134678,0.346807,-0.713168,0.594119,-0.745373,0.714991,0.189297,2.12089,-0.148412,0.0,-1.5,0.051215,-0.403736,0.89596,-0.156201,0.0,1.016778,1.783509,0.568005,-1.12774,0.460551,-0.570753,-0.152758,-1.24043
-0.639669,-0.159266,0.268889,0.132876,0.322482,-0.71491,0.606014,-0.669936,0.657741,0.227332,2.088439,-0.17177,0.0,-1.5,0.010984,-0.379297,0.953682,-0.167482,0.0,0.922894,1.570393,0.523515,-1.309967,0.498893,-0.583101,-0.153516,-1.192157
-0.637217,-0.156546,0.267634,0.134385,0.291576,-0.721106,0.613946,-0.569303,0.566198,0.284955,2.022744,-0.204777,0.0,-1.5,-0.022805,-0.334941,1.003726,-0.170802,0.0,0.790845,1.32949,0.397163,-1.441433,0.53466,-0.618496,-0.147313,-1.145076
-0.63339,-0.153315,0.266583,0.135631,0.265314,-0.725735,0.620098,-0.489044,0.468521,0.328758,1.946282,-0.244084,0.0,-1.5,-0.050366,-0.295077,1.033794,-0.163477,0.0,0.742164,1.175846,0.311019,-1.473661,0.55626,-0.639102,-0.127932,-1.102859
-0.627794,-0.148149,0.264801,0.132676,0.24618,-0.728686,0.625147,-0.435171,0.378704,0.354961,1.879646,-0.296305,0.0,-1.5,-0.071584,-0.268393,1.045681,-0.142814,0.0,0.75381,1.091864,0.264204,-1.460077,0.567481,-0.634908,-0.110546,-1.069785
-0.621245,-0.142111,0.26212,0.126035,0.232949,-0.730411,0.629563,-0.40216,0.300328,0.365889,1.827856,-0.355336,0.0,-1.5,-0.089006,-0.253981,1.050993,-0.118605,0.0,0.78024,1.031451,0.222414,-1.416613,0.57008,-0.604681,-0.104877,-1.050397
-0.615248,-0.136791,0.259326,0.11934,0.226017,-0.731739,0.631848,-0.386159,0.236296,0.364982,1.782588,-0.412131,0.0,-1.5,-0.098034,-0.2481,1.046442,-0.094175,0.0,0.799189,0.988513,0.189667,-1.347941,0.562042,-0.557074,-0.108334,-1.037737
-0.610562,-0.133147,0.256831,0.113592,0.223477,-0.732908,0.632457,-0.378656,0.184728,0.354195,1.739081,-0.46062,0.0,-1.5,-0.099044,-0.24731,1.038659,-0.073933,0.0,0.803031,0.956475,0.157061,-1.25435,0.544602,-0.492418,-0.120188,-1.02769
-0.607671,-0.132359,0.255234,0.110175,0.223596,-0.73358,0.63224,-0.369836,0.145366,0.333561,1.690388,-0.499676,0.0,-1.5,-0.097971,-0.249753,1.038646,-0.068446,0.0,0.789498,0.935796,0.110109,-1.146994,0.522485,-0.42367,-0.128705,-1.016221
-0.609004,-0.135838,0.256906,0.114247,0.225283,-0.733767,0.630699,-0.35072,0.132257,0.312377,1.614533,-0.525959,0.0,-1.5,-0.093796,-0.247952,1.043248,-0.082387,0.0,0.745053,0.90345,0.034491,-1.044573,0.487923,-0.357297,-0.134677,-0.999251
-0.614395,-0.141015,0.262027,0.126424,0.225743,-0.732649,0.629509,-0.324651,0.146013,0.307879,1.515203,-0.537815,0.0,-1.5,-0.091102,-0.237359,1.042096,-0.102768,0.0,0.674584,0.851278,-0.051273,-0.957905,0.446778,-0.304015,-0.143036,-0.978048
-0.620832,-0.14533,0.268079,0.140914,0.225878,-0.730403,0.628994,-0.298776,0.168274,0.323367,1.41342,-0.537949,0.0,-1.5,-0.090752,-0.225037,1.031732,-0.117281,0.0,0.619375,0.811541,-0.126977,-0.926258,0.405262,-0.258985,-0.149553,-0.958616
-0.626009,-0.149078,0.273283,0.154041,0.224871,-0.728417,0.62858,-0.273374,0.176124,0.340883,1.31697,-0.524611,0.0,-1.5,-0.091771,-0.211867,1.021782,-0.128477,0.0,0.583687,0.784157,-0.168486,-0.930137,0.364645,-0.221618,-0.157447,-0.935516
-0.629805,-0.152816,0.277781,0.166049,0.222487,-0.727778,0.627109,-0.243342,0.165929,0.35823,1.21644,-0.49623,0.0,-1.5,-0.091572,-0.196,1.013622,-0.138093,0.0,0.557212,0.762585,-0.191651,-0.951456,0.321259,-0.19628,-0.163636,-0.903481
-0.632491,-0.156392,0.282096,0.178162,0.218339,-0.727866,0.625138,-0.214824,0.140215,0.371616,1.117199,-0.441083,0.0,-1.5,-0.092304,-0.176109,1.004588,-0.145085,0.0,0.532354,0.749912,-0.204381,-0.979393,0.277823,-0.187937,-0.162013,-0.868157
-0.633507,-0.15915,0.286401,0.190008,0.213304,-0.727803,0.623459,-0.197058,0.102691,0.379563,1.032046,-0.361079,0.0,-1.5,-0.095929,-0.154485,0.991202,-0.146118,0.0,0.506169,0.7443,-0.214261,-1.00713,0.232253,-0.190011,-0.152466,-0.832715
-0.632603,-0.160203,0.291637,0.19905,0.20631,-0.726742,0.624228,-0.193404,0.061564,0.385865,0.978599,-0.257132,0.0,-1.489852,-0.106032,-0.135259,0.963009,-0.134955,0.0,0.4891,0.753594,-0.224178,-1.038574,0.196015,-0.20007,-0.137251,-0.796575
-0.631027,-0.160441,0.299731,0.198471,0.19591,-0.724616,0.630207,-0.192741,0.035059,0.394158,0.96064,-0.150103,0.0,-1.427524,-0.117999,-0.12933,0.894983,-0.116131,0.0,0.493215,0.78873,-0.23389,-1.085926,0.171771,-0.211777,-0.117188,-0.757798
-0.627202,-0.156152,0.308014,0.195107,0.185662,-0.718302,0.641486,-0.217665,0.015842,0.428483,0.983955,-0.074371,0.0,-1.362675,-0.142355,-0.13554,0.811553,-0.079965,0.0,0.515234,0.852087,-0.232155,-1.148637,0.148445,-0.221478,-0.091669,-0.72011
