frame,root pos x,root pos y,root pos z,root rot x,root rot y,root rot z,root rot w,l_hip_pitch,l_hip_roll,l_thigh,l_calf,l_ankle_pitch,l_ankle_roll,r_hip_pitch,r_hip_roll,r_thigh,r_calf,r_ankle_pitch,r_ankle_roll,l_shoulder_pitch,l_shoulder_roll,l_upper_arm,l_elbow,r_shoulder_pitch,r_shoulder_roll,r_upper_arm,r_elbow
514,-0.6871640420016263,-0.10296890156162267,0.2554903348311496,0.0025072378148365358,0.3656159048851537,-0.32259130500172356,0.8730713451894039,-1.3765444775924818,0.824331729988226,0.5672282401501669,1.1725843021865896,-0.39369798562285646,0.0,-1.0471264999254466,-0.148221434012626,-0.998247155153076,0.31963152066867345,0.17256862793523287,0.0,0.29011883639325087,1.121011452410619,0.10821405673341765,-1.0875729738770001,0.09902497528004262,-0.566544770586849,-0.017658478772490237,-0.7844516220936069
515,-0.6961113237882269,-0.10379260377832135,0.25574641195038883,-0.0017754357179740265,0.3533235907816538,-0.3325370936210344,0.874401720830446,-1.3645469018601544,0.8518827572334208,0.5640688229814439,1.1584079370110132,-0.36098114165269635,0.0,-1.0530780645886544,-0.11054296827361995,-0.9391392988759508,0.291990832216551,0.22474493735217974,0.0,0.31012035168601754,1.1326869449686519,0.11572487698179765,-1.1085186964671405,0.09996453592890431,-0.5317213958374609,0.00034620444947116094,-0.7477977979819882
516,-0.7086885870340305,-0.10699595203217696,0.2557807202544832,-0.006182091915218945,0.3420591610063951,-0.3399504953375614,0.8760085460946709,-1.3666659559433678,0.8792653393623818,0.5482434594957297,1.125289932541485,-0.30278428761140835,0.0,-1.0778564341060644,-0.07168380628119184,-0.8365522465646661,0.30150887997103776,0.23998232755973398,0.0,0.3439884652674345,1.1568493807059153,0.1285055754227944,-1.133948383208115,0.0968421811001447,-0.4925834555627698,0.027555326938107444,-0.7003603879879169
517,-0.7149995098902668,-0.10996258705857957,0.2577834937050167,-0.012313747539523275,0.33396302165881675,-0.343220391350965,0.8777908832671568,-1.3510774230055356,0.8896622291038686,0.5426679491210797,1.0850398150099478,-0.26175379925047165,0.0,-1.0990108070362055,-0.05199816942389788,-0.7009650313312703,0.35127086881947894,0.17443137977833345,0.0,0.37490779700710997,1.1831174758255583,0.14227737386826722,-1.1598744142597128,0.08685612530350988,-0.44364734519865184,0.04463766320479405,-0.6466124119617214
518,-0.7210845226253546,-0.11205472415849463,0.2588559210515273,-0.015615738437153318,0.3248029862983414,-0.3489698009037172,0.8789079854353133,-1.3282590313045162,0.9019422472710279,0.548665254852445,1.0542192098614676,-0.22841131239429957,0.0,-1.1171210824883315,-0.018318088703698505,-0.6163676624671219,0.42326814396962775,0.09351308392447792,0.0,0.3965221680076532,1.1961081396892026,0.14911740900960066,-1.1805926402794773,0.07571118900065175,-0.4085626193943766,0.049365779061252384,-0.5992634977320375
519,-0.7262279110236478,-0.11178647161625259,0.2591854134763758,-0.015304841376214032,0.31437482157516544,-0.35882608809130745,0.8787366339780766,-1.294935767986635,0.9171495576244294,0.5716242879394431,1.0407753494137504,-0.21039963892149482,0.0,-1.1203975500129884,0.016873209046767798,-0.5936866801172217,0.5099668444048061,0.023798103022445064,0.0,0.396396877389971,1.185832176342845,0.14493101185393975,-1.1951079778448355,0.07020694861642572,-0.3931665558018364,0.056265685567199186,-0.5714281034020661
520,-0.7240588294692757,-0.10814067764621083,0.2618489670310376,-0.01633311470885164,0.3068230783298981,-0.36758715215170396,0.8777656370245258,-1.2400713671548682,0.9187119965417797,0.61299798674883,1.03542043661989,-0.2236185838327115,0.0,-1.0936128195524648,0.027289423192360773,-0.5917242224348975,0.5925164449889743,-0.04568754972466664,0.0,0.3834779844163105,1.1712735044607796,0.14227272467616592,-1.209835268641424,0.06555026512308673,-0.38465782219547534,0.05856181514793013,-0.5624370776564123
521,-0.7204085297223989,-0.103514594334566,0.2646894196391449,-0.01738108721509004,0.2992662814113731,-0.3757106897216807,0.8769145159285989,-1.1793146079350005,0.9145584501632932,0.6591618817896492,1.0317993158967258,-0.24378492416934036,0.0,-1.0408199080197937,0.03285395218332791,-0.6249786393129018,0.6559485942386915,-0.09539897779635494,0.0,0.37183603002215176,1.1530006585695745,0.14577977521050825,-1.225113807381866,0.06276608813661669,-0.3773427392416034,0.05573527621862524,-0.5591130405822791
522,-0.7140090988953443,-0.09890699870095071,0.2680092831124664,-0.0192731041496826,0.2935608364840757,-0.3801107461327578,0.8769072946518366,-1.1191421041145198,0.8994484580873656,0.7020304048922006,1.0260485817525284,-0.27090122913023684,0.0,-0.9703584468529948,0.03418311620767112,-0.6582679753752155,0.6859175460503164,-0.11772834696283863,0.0,0.36083238225127184,1.137324077576313,0.15187299019787404,-1.2442260507678675,0.060194893923334145,-0.36671986825697206,0.04605555273128988,-0.5606892746140479
523,-0.7087709142207909,-0.09564445353593665,0.27022203967596964,-0.02061875647420811,0.2852384657604353,-0.38276571959891786,0.8784670104403539,-1.0620920164095469,0.8826210767622779,0.7378053251344433,1.0209148707799787,-0.2930289422096992,0.0,-0.8978955275092857,0.04620622031351242,-0.6736110169014622,0.6759310485228603,-0.09237823226241691,0.0,0.3549309565893833,1.1158527794977833,0.15798131443069383,-1.2635942598899945,0.059675291393387994,-0.35744306262385406,0.03250852175442923,-0.55923867082559
524,-0.7014286223373317,-0.09321193086644085,0.2714789843318973,-0.02196270084011823,0.2764712217373019,-0.382348692937156,0.8814140799488849,-1.0097538676099447,0.8610494110876722,0.765123486335052,1.0264514886057667,-0.32532342617996424,0.0,-0.8163566313674142,0.04488844690648134,-0.6890802221067551,0.603758197694518,-0.1620726207370513,0.0,0.34975813140487244,1.092617897985361,0.1614851118664968,-1.2818712010567517,0.06257924800984611,-0.34727674147541987,0.016234794653689894,-0.5540609717625629
525,-0.6993176956148076,-0.09300671134285697,0.2719751926058304,-0.02510907072280706,0.26581579644492054,-0.3806758586614579,0.8853233237411916,-0.9771057729539646,0.8532514618065102,0.7711419793353221,1.0281203813152158,-0.33408234061943226,0.0,-0.7483273507236936,0.059990067997914086,-0.6926537690087881,0.5196818073109438,-0.21956621562862083,0.0,0.34984698861139973,1.0658201540295742,0.15777421521429794,-1.2954998723648175,0.07002902794868042,-0.3327822828365615,-0.00047092966018932175,-0.5479974995654812
526,-0.6994954920816315,-0.09388443708819101,0.272355749474218,-0.026437441074994416,0.25725466560828303,-0.37738421353332074,0.8892144027780999,-0.9561210011885718,0.8458966523683574,0.7710117343600219,1.022341832162418,-0.33012719334925505,0.0,-0.707336597200203,0.06980610033039492,-0.6884093094856094,0.46973429260129973,-0.25189131571987566,0.0,0.3511210712513641,1.0431929275162615,0.15119402033876725,-1.3052352351785783,0.07288869537486828,-0.32291184979989607,-0.01732640018901898,-0.5435453631436055
527,-0.6993609649150112,-0.094858078541409,0.2734201943216563,-0.028944299802470146,0.2518805674846337,-0.3727106589808356,0.8926394411601103,-0.9430341530611366,0.8389124260431693,0.7652901511569599,1.010680119655092,-0.3220427219354895,0.0,-0.6787681135520458,0.0746644109110676,-0.6941962044191649,0.4488006777250489,-0.2564815897843438,0.0,0.3551297223566928,1.0264461696339418,0.14082769112422,-1.309687848822997,0.07019499655859807,-0.31014747573239215,-0.026329262247037008,-0.539537280793698
528,-0.6998459584894069,-0.095766422049723,0.27430425693256427,-0.028795296107689702,0.24647342879003764,-0.37276762541326364,0.8941286133808205,-0.9213592913260836,0.8352941665721315,0.7747227992776716,0.9999832644206669,-0.31581773996921547,0.0,-0.6633152646558997,0.0752040000062579,-0.6912380336485634,0.4433336031336073,-0.2523647663924868,0.0,0.3630232403311993,1.0072704542955218,0.13027617681770265,-1.2980527863210312,0.06405186192393905,-0.30573135347812874,-0.030639958365473237,-0.5419571667998875
529,-0.7006484338112441,-0.0963037587427844,0.2749694657962442,-0.029247647626174433,0.240534427281428,-0.3763357658360037,0.8942366329743815,-0.8948948535872424,0.837418783553187,0.791444061585027,0.9911927777947589,-0.31064896597494934,0.0,-0.64738320140028,0.08072808948424155,-0.6820283335229873,0.4310763817581172,-0.24910878576450293,0.0,0.37778563282332966,0.9947623031497946,0.11581920540196596,-1.2686034688808685,0.05856320549495248,-0.3016488034675489,-0.03227242273478375,-0.5501181235788369
530,-0.7017205977147484,-0.09597540396529487,0.27590166242083347,-0.027935958687606927,0.23410322087906088,-0.38214380796954944,0.8935218935296356,-0.857709686863463,0.831562355587924,0.8234180077616121,0.9730195756151524,-0.30037152591616123,0.0,-0.6338764762548531,0.08530594897353375,-0.6665076905165863,0.41111839406607464,-0.23897365222821856,0.0,0.39553906621172646,0.9865536580407239,0.09109072067788741,-1.2300795284268045,0.052751299024793995,-0.30089042938694877,-0.039129068736699565,-0.5657680389752695
531,-0.7027482953849669,-0.09653004806349971,0.2773853033922397,-0.02422420625960466,0.2270181203884513,-0.3883547713030986,0.8927802262889251,-0.8082179666771319,0.8197126942985795,0.8670997873875701,0.9481921830994917,-0.2843002862719933,0.0,-0.617934752398143,0.0889812481428062,-0.6480624284008676,0.38638331353250305,-0.2287925153468675,0.0,0.41021248000106914,0.9776840218020084,0.05404528002548367,-1.1875453783296228,0.04859245465606557,-0.3054186924530901,-0.05095079222453992,-0.5865881099260085
532,-0.70302101844293,-0.09941332488213402,0.27948173494413675,-0.019393386518726272,0.22034512519563804,-0.39421854262979183,0.8919998111035095,-0.7540719125140651,0.812100382967027,0.9061645754794654,0.9275462005179456,-0.26328356188814883,0.0,-0.5962458435174502,0.09407421692073771,-0.6299735616773247,0.36176243546924736,-0.2258002615084374,0.0,0.4261876666079223,0.9738086675111854,0.010972129691273386,-1.1428664746142154,0.045691715897496765,-0.3113206680901637,-0.06546759844918829,-0.609920323273848
533,-0.70228406023158,-0.1060548552142433,0.2820439834045531,-0.01379370395106805,0.21339367154797168,-0.40089786006751643,0.8908163561968723,-0.6960047210338056,0.8214743838312033,0.9277074781559088,0.9253644610923759,-0.2405023255678438,0.0,-0.5650624990950796,0.10290750987649028,-0.6091348344183459,0.34012103619417117,-0.23515295488011773,0.0,0.4422126377537626,0.9682125948332684,-0.037536244897857195,-1.096849126523031,0.04377327298333937,-0.3171579203805791,-0.08315626490421452,-0.632228558516525
534,-0.7003151077687154,-0.11720063857577685,0.28478788682730805,-0.005748555672129879,0.20451854405580183,-0.41026651784167617,0.8887184613717918,-0.6320248687491619,0.8484488693683224,0.9188571170042528,0.9482775925755584,-0.21825265604474578,0.0,-0.5230958581118239,0.11189829575223383,-0.5793447594034069,0.32441550992453333,-0.25878652900480104,0.0,0.4503050035791888,0.9468366685765794,-0.09349261931799993,-1.047729664202056,0.04564654651249192,-0.32948880723569834,-0.09559204634555846,-0.6544745886729659
535,-0.6978794313039637,-0.12962304756662438,0.2866546423977058,0.0022305938293493777,0.19256988667524194,-0.4233351246612502,0.885267889073752,-0.6072585903037083,0.8938283232030825,0.8163739039273148,1.0080616977261323,-0.19990966848213484,0.0,-0.4759037354936092,0.11782210241214092,-0.5413737106095746,0.31743201240905455,-0.2881439612078306,0.0,0.4468950187925414,0.9049669568748179,-0.1548248394110711,-0.9854266345933365,0.05513352361039105,-0.34594858976924153,-0.09253972655349046,-0.6779280103762331
536,-0.6959590194765556,-0.1229137653094408,0.2889664849940746,0.015584606734238273,0.17456538946589834,-0.44485790805448316,0.8782855381223963,-0.6710584439758331,0.8321463782665193,0.63330685596799,1.0336917108608412,-0.19514196997397434,0.0,-0.48249480355230556,0.07618288925150121,-0.48844938344893485,0.32064954478300595,-0.25659699229230093,0.0,0.4311922954718583,0.8294602949205528,-0.21615561743408304,-0.9141860114557725,0.06823829832062916,-0.38028583302075025,-0.07064684341202424,-0.7062359874880673
537,-0.6933286860711907,-0.10957095756649546,0.29096690944987247,0.031414159202809336,0.15976926699224137,-0.46188629922091345,0.871864656078196,-0.7414993560245905,0.7129084115993428,0.4966589111891617,1.0264971234158464,-0.18419280966024398,0.0,-0.5186586562642046,0.02137776942384252,-0.44328964971316925,0.3274210152991581,-0.20661328565272885,0.0,0.40477707588347966,0.7526077842149493,-0.26927469683345484,-0.8504998992038266,0.0732026300075546,-0.4134176667998172,-0.054449749118626614,-0.7263500828627801
538,-0.6896914159216015,-0.09715898848057267,0.2918863948806422,0.045966712700631976,0.1482861190207315,-0.4760318521345323,0.8656165224755321,-0.7969535953781777,0.591096059514739,0.40567614703676097,1.0142142363071427,-0.1564368177382233,0.0,-0.559276600401795,-0.02575077349757416,-0.40196310075510583,0.3361464200897036,-0.16185326895942198,0.0,0.3680036602075923,0.681490750151458,-0.3111626183893677,-0.7850561112147998,0.0744632491223074,-0.44106792929727423,-0.038625175555620096,-0.7395856094456322
539,-0.6850150630482568,-0.08736547447715154,0.2918921531541778,0.05693494134155113,0.13912182081868169,-0.48845383949058385,0.8595442851380231,-0.8373141737163277,0.4852349953224371,0.3432336711778155,1.0030002059751668,-0.11982769306979602,0.0,-0.5932860196362593,-0.059629849102920435,-0.36451583686322175,0.34519002627548506,-0.12764475840305842,0.0,0.327003286624175,0.6138243312479666,-0.34459084537806434,-0.7209297448440436,0.07380503601378706,-0.4595927128697313,-0.02644472414928793,-0.746171821921273
540,-0.6795166630979451,-0.08126898507215295,0.29153764311014296,0.06412551715106349,0.1317473142919557,-0.5000916591194768,0.8534863184059213,-0.8585634897318509,0.4016093817615774,0.2993658212702361,0.9832413396121609,-0.09676892651691246,0.0,-0.6139858286182215,-0.07930000909166103,-0.3309154975510193,0.35150327147195315,-0.10588119226359342,0.0,0.3020718942793303,0.5672847705586421,-0.3546697941045013,-0.6775214787503914,0.07448774773839471,-0.4701647988627816,-0.015945386035336007,-0.7474952733917011
541,-0.6749537953145107,-0.08044684472025543,0.291788039782394,0.06892867412650301,0.1256525406711918,-0.5099867246937002,0.8481590756115436,-0.8588664152860781,0.3509767046811092,0.2679455123814008,0.9531021317615789,-0.08263936321247997,0.0,-0.6144917556273838,-0.08654267692062223,-0.3039276886688079,0.3496757116190856,-0.09825697045333509,0.0,0.29236371237429815,0.5370114834744957,-0.3518558984736751,-0.6552345974176883,0.07586225217676097,-0.4742120791259596,-0.008721803044018529,-0.7444114493661137
542,-0.6698262061681126,-0.08050663270984032,0.29180575773290784,0.071168127444237,0.11897883024108896,-0.5202761445424723,0.8426694897826567,-0.8469602555124427,0.30852787294259953,0.2412363338810131,0.9041675408297453,-0.08204556507998255,0.0,-0.6072975217814088,-0.08894879996938834,-0.27796149198628367,0.3470576544431439,-0.0950911985941123,0.0,0.2910546543640956,0.5144433175536764,-0.33713324567936737,-0.6388105194724824,0.08106168918999802,-0.47529200941395916,-0.0016731655767776646,-0.7409433188718773
543,-0.6624961275034191,-0.0821811840117546,0.2916889240146153,0.07261922527399083,0.11380965761971376,-0.5325001649297594,0.8355940307965748,-0.8263950810358383,0.26306485452804146,0.20582233798719118,0.8327246024096042,-0.09195261686744186,0.0,-0.5963647596487869,-0.0870576684114617,-0.24902493277248694,0.34412611667843085,-0.098280966788959,0.0,0.29203137584423533,0.4993904435503002,-0.31845741288050883,-0.6281243934537561,0.08590478618590776,-0.4771089709009778,0.004140588552625425,-0.7370370526738844
544,-0.6510375724666071,-0.08851104747586999,0.2917300799702693,0.07277989588773975,0.11027085413336138,-0.5473948476977073,0.8263790330092309,-0.7909007741621524,0.2062885100002531,0.14729389190198733,0.7486761337449268,-0.12251487124738684,0.0,-0.571522652614057,-0.07892298071140114,-0.21535513792646999,0.342520946097038,-0.11845077817280522,0.0,0.29644123913400916,0.49514321943754547,-0.30099819309064924,-0.6210231266333107,0.08893844002931392,-0.47705240456306963,0.011225161224555451,-0.7302919292928179
545,-0.6380683171557646,-0.10268378245815049,0.2925486806594602,0.07433374856044206,0.10820331399396825,-0.5649976984762366,0.8145821857751553,-0.7263909227265047,0.15471892181531013,0.08136752826900827,0.6527519654644618,-0.1691622937956871,0.0,-0.5278220015697258,-0.06636813376165104,-0.17449582610500744,0.3394086529131336,-0.15996639142560193,0.0,0.2990852294366967,0.4949234143035555,-0.28716696143268133,-0.6136357615084986,0.08991240810970896,-0.4801023749971513,0.02022718278141407,-0.7248817683428285
546,-0.6261503257189754,-0.12089321474982838,0.29294936220153206,0.07709734807857362,0.10798629206544967,-0.5839876270096551,0.8008454352400585,-0.6528265885479926,0.11182560450527296,0.02722079337612751,0.5604292247950268,-0.2175811473455885,0.0,-0.47877992756870014,-0.05334293253169379,-0.12873701677221108,0.33481397228601495,-0.20983458578740713,0.0,0.2970474426977693,0.4961817694406907,-0.28069772341982074,-0.6077743900756296,0.08949347087092348,-0.4838057186554437,0.030996002024481033,-0.7235221655397235
547,-0.6184135305112779,-0.13718614943541171,0.29272019321904563,0.07917602156318929,0.10743527624641985,-0.6011155909751957,0.7879396330391195,-0.5791978261845869,0.08399740075563589,-0.004933385739177151,0.47830604348821476,-0.20942786194469845,0.0,-0.43694117052071635,-0.04388435273074599,-0.0863572795123426,0.33221678594497794,-0.25218787411363286,0.0,0.2945547355195732,0.5018112361345071,-0.27825038569254473,-0.606685436558278,0.09145039776483313,-0.4878111805586212,0.03913087896914893,-0.7194451685461634
548,-0.6185819326295934,-0.13935344462970328,0.2936216587621269,0.07909823678304996,0.10384675541193585,-0.6123743838228927,0.77971593184041,-0.5462676745918013,0.09483079293508295,0.016728264327620382,0.4556292947303881,-0.1913762398206197,0.0,-0.43013869753937684,-0.04127997899639654,-0.05889384928347938,0.32742672130089634,-0.2483263854576104,0.0,0.3006724155649353,0.520996916802199,-0.28943278207381024,-0.6179924899132506,0.09838584188679392,-0.4900997135058567,0.03717708348655708,-0.7088794453888805
549,-0.619397900320571,-0.13852697955832619,0.29399601355038174,0.07696476896210337,0.10241049288573847,-0.6212763651689633,0.7730486358360326,-0.5315024433078764,0.11252661617773926,0.04203631882485595,0.4486700558051588,-0.20151527534624875,0.0,-0.43559886693441113,-0.036022188378808453,-0.04087540759271866,0.33059094849701737,-0.23879690249635832,0.0,0.3098991413873855,0.5547431645861667,-0.29837804080793195,-0.640280913236052,0.10366982800774198,-0.48417752445849077,0.030233504420838855,-0.6955876036469467
550,-0.6188284666110879,-0.13717552468213473,0.29420787990701563,0.07394926027126954,0.10417858150348981,-0.6282443316441192,0.7674551386356638,-0.530446420904791,0.1258957970270999,0.057037040573825096,0.45439424738836504,-0.20131233072221955,0.0,-0.44460025778716605,-0.02848753800834247,-0.0309048175133705,0.3345689083699594,-0.22639961675363368,0.0,0.32004026806617714,0.600431554357733,-0.3008315702460995,-0.6748446269157485,0.10647709741515099,-0.46928173584387606,0.01245678790892875,-0.6818291958704212
551,-0.6179918818953524,-0.13630247330571882,0.29420285414002834,0.07150817864708811,0.10799123523985463,-0.6353070199957866,0.7613208678619149,-0.535650049361498,0.14065722518285892,0.0700951118806488,0.4669639412099959,-0.20744382593189298,0.0,-0.4587369534360421,-0.018900172452562675,-0.02026475995275966,0.34298279771486156,-0.2152780404338852,0.0,0.3391972208177439,0.6557274419202966,-0.2877178573833549,-0.7234179302845822,0.1088830712490543,-0.44985427234404407,-0.006368363362588879,-0.6717908708817569
552,-0.6172222615541336,-0.1352023409891712,0.2940610867397006,0.06959194422809582,0.11165282964189248,-0.6420161025745258,0.7553184301779798,-0.5427715701129074,0.1533454896933372,0.08390076419400655,0.4807094577044815,-0.21392535795861187,0.0,-0.4739102748291416,-0.009222089821961602,-0.00915033995258917,0.3508345082579632,-0.2029159411888741,0.0,0.36145083208786294,0.7135424702437708,-0.2606144688025832,-0.7834655485435652,0.11434195199788569,-0.43182263670152565,-0.015383635182693516,-0.6645692823629672
553,-0.6166805690675374,-0.13421914986822547,0.2938434575368358,0.06812229017872078,0.11394834640001741,-0.648577803596791,0.7494811275909954,-0.5470438969806115,0.16309327635645843,0.09744524427883246,0.4927659799564235,-0.22074968902754505,0.0,-0.48686576465462605,6.785415989866289e-05,0.0016645506076062872,0.3582012083924229,-0.19131125660708434,0.0,0.3801715485885219,0.7620424227101912,-0.21970197120625992,-0.842387223792308,0.11988022104612737,-0.4136460628882262,-0.01814978157870059,-0.6558935047506241
554,-0.6163445679783478,-0.13395982743646653,0.2936441322482029,0.06837473162789486,0.11478943666671182,-0.6560696326751365,0.742779185482512,-0.5432196137120059,0.16917371466604242,0.11508699080696952,0.49666660887703906,-0.22792535519606916,0.0,-0.49828588985666433,0.007503578505541245,0.016782587517001755,0.3643304197560149,-0.18383342753413312,0.0,0.3906700754877288,0.7973518924941116,-0.16925275396588033,-0.8931694601000152,0.12464575387321458,-0.4009579202750581,-0.016909455348917884,-0.649062113743196
555,-0.6159276771122602,-0.13364157929491374,0.2935260454887442,0.06922548043109168,0.11492730830254339,-0.6637161984308544,0.7358534871874373,-0.5364870728327636,0.17328281005340934,0.134124408319031,0.49598643779039264,-0.23441291176927004,0.0,-0.5096099558443387,0.012591122609645948,0.032473885211374086,0.37045256535109145,-0.17579054180793302,0.0,0.3916512254444061,0.8196902033931569,-0.12082990435143506,-0.9356915835238298,0.12894398883952776,-0.3906384482734714,-0.014125305221244378,-0.6417274461688717
556,-0.6153237338988545,-0.13238576604188465,0.2935252243847308,0.0698317980903694,0.11525164070202568,-0.6706809835601879,0.7294022193424531,-0.5328592635407228,0.17740096983630832,0.15126980489424788,0.4940118239668801,-0.23718277059874626,0.0,-0.5234119996380926,0.015500283397196016,0.04337213714033794,0.3776452747784866,-0.1624684904512715,0.0,0.3886928078944721,0.8376869792435273,-0.07472223587766866,-0.9700114616835214,0.1325173145487534,-0.3811366237610012,-0.010993137924965254,-0.6310048468051276
557,-0.6150757478180495,-0.1306722427209859,0.29347217058593134,0.07046068577175582,0.11619768695630694,-0.6767557242642718,0.7235572396031422,-0.5332031360783471,0.18223404088512582,0.16599423146689732,0.4921788504079383,-0.23668778588491854,0.0,-0.5388746734313185,0.02051298438593651,0.05038285490265414,0.3836731526304968,-0.1468908430474157,0.0,0.3836009086300805,0.8547042676193036,-0.038199240662434415,-0.9981584035834559,0.1343499587609005,-0.37302093559513044,-0.006018103918558402,-0.6178314124742575
558,-0.6161185307420946,-0.12609856031722108,0.2931040063371978,0.07104590375691264,0.11550466988198299,-0.6837400358519745,0.7170151422166469,-0.5394704249120502,0.18831281036203712,0.18267190308289433,0.4903895443446065,-0.22684981623217723,0.0,-0.5593272122481738,0.029120825335498635,0.04347583791814431,0.3878512348027545,-0.12104728302433926,0.0,0.37705593068578686,0.8654019007586636,-0.009924054464932497,-1.0190555150044829,0.13604412478475908,-0.36786271505869933,-0.002543932590889159,-0.6050741118932393
559,-0.6176454084987679,-0.11520424375191841,0.29208556702956506,0.07142198281118527,0.11058784390420803,-0.6934030965443769,0.7084217492811798,-0.5552564540494015,0.1951299855542463,0.20561814583904192,0.48950223178987806,-0.20054223558186648,0.0,-0.5896114726877613,0.03097673422490589,0.003256299154070194,0.39029034018199227,-0.08534478590966646,0.0,0.37199338484937583,0.865062641668324,0.001029133208680517,-1.0343205914130529,0.14082201674778536,-0.3699657220153137,0.002080744787240073,-0.5956723189574328
560,-0.6172036855865594,-0.09774331253074398,0.2901579182307433,0.07163220083986227,0.10497367006955707,-0.7064292832386021,0.6962808515089011,-0.5855152811658874,0.20822005202605115,0.23561989375845305,0.48961927789526494,-0.1581422854582476,0.0,-0.6356195902533125,0.02101506872971829,-0.06887478669592732,0.3961101677753408,-0.05543331822279125,0.0,0.3698703364389451,0.8602720741175326,0.008317241047913176,-1.0378947712692497,0.14518558890783143,-0.37632408225164937,0.01774275672312775,-0.5906322493858356
561,-0.6114357129648084,-0.08408312237905698,0.28918999465664647,0.07269026744256195,0.10623528256666546,-0.719772497516634,0.6821713432677871,-0.6144407451758175,0.22717554844183427,0.2664999185965833,0.4896752676682973,-0.1281342746308457,0.0,-0.6863924613194607,-0.006409178020480875,-0.11975968348347141,0.42456389665914995,-0.06311933331466132,0.0,0.3651453559123304,0.8657542461939147,0.01523654777439327,-1.0325527600086506,0.1380674800157274,-0.3772899196206942,0.0454020926267896,-0.5898084045624189
562,-0.605877336137204,-0.07510680799997713,0.2884065078516132,0.07527129973143971,0.10562645227717342,-0.7316440374589863,0.6692341043811137,-0.6289969630191264,0.2392012072495695,0.2978213849048496,0.4919376819377763,-0.11403680272378515,0.0,-0.7202101067104846,-0.029840430491721394,-0.1642693885217033,0.46968285875319926,-0.07361922364076756,0.0,0.34986092248010897,0.8570382341428703,0.009017972459771349,-1.0254594664357093,0.12868044370044415,-0.38339188715146755,0.06734060988362456,-0.5862858343217497
563,-0.6024272951337776,-0.06824990322214186,0.28747391191453586,0.07754546723389538,0.10284188951931637,-0.7409980185170427,0.6590388325625364,-0.6347412616335198,0.24628636533228523,0.3247434126690473,0.49070401184124257,-0.1021114832175792,0.0,-0.7349137679202163,-0.038815357876745206,-0.20135050286331307,0.5064454971233426,-0.07542810960128428,0.0,0.32925205934620344,0.8365758022815065,-0.007511629443628568,-1.0141862313341667,0.12430179540552379,-0.3942252564800855,0.08029464017947466,-0.5830267107553403
564,-0.6021665088226501,-0.060305173433693016,0.28509661659746827,0.07942284594733012,0.09787721085206935,-0.749090524585629,0.6503656272539885,-0.6441728271023541,0.25446197141754523,0.34740512683396824,0.4920778883496752,-0.08490968985308217,0.0,-0.7385733195532624,-0.025528030600281557,-0.24043564286183275,0.5209317868394586,-0.04506338392085103,0.0,0.31499420647237936,0.8149590247884576,-0.02283332227755005,-1.0040339249834356,0.1222371956133608,-0.4072490426456235,0.0858869503085815,-0.5809020670552829
565,-0.5965577837218616,-0.06468810031394284,0.2876312170051369,0.0771070024426333,0.09953356182549689,-0.7533158373946213,0.64549425200778,-0.6167653506744375,0.2537755262282524,0.3621779771187815,0.4832900128995472,-0.10259897569549105,0.0,-0.6996272664435057,-0.03150455039541522,-0.2192947745990007,0.49562556166150845,-0.029662435334545684,0.0,0.30703336613872506,0.8055408313468665,-0.0370150300617201,-0.9970497118843781,0.11594577671014437,-0.4013400841202544,0.08414707114116765,-0.5772120223139746
566,-0.5921136976164733,-0.06654338626119885,0.2888224440837435,0.07376500251463489,0.09795760755792307,-0.7568968286213721,0.641926960291009,-0.5933765337122667,0.25223917642643434,0.3742529988146504,0.4771859218267634,-0.11291149319844439,0.0,-0.6513947406519838,-0.04410667621517364,-0.22916261301509816,0.42808901875848737,-0.04457528212928557,0.0,0.29934679286170257,0.7860713498137045,-0.05542070835407397,-0.9851175012758923,0.11907737893255209,-0.3995119778656412,0.08190142004873659,-0.578509790007125
567,-0.5900290771684809,-0.06669168408291441,0.289247665081802,0.07072583737917433,0.0959237631369664,-0.7589592991950286,0.6401384770173172,-0.578668409587835,0.2520057183618957,0.38075474490769406,0.47200366700080243,-0.11458900839618297,0.0,-0.6091698182508402,-0.04509840888579256,-0.24560422243917313,0.36186862108878864,-0.05164945255236889,0.0,0.28840036373543937,0.7630691572630828,-0.07739308920747573,-0.966970537287981,0.12124601047381865,-0.39733105229739707,0.07631182715764709,-0.578956307837083
568,-0.5883190310320767,-0.06813139190359711,0.2903751294414201,0.06655699761273558,0.09438799718403512,-0.7602493974335521,0.6392823521404977,-0.559032916521967,0.2513942913804913,0.385053002558316,0.4647691179994211,-0.11737553456539472,0.0,-0.5695073719460849,-0.0440392941290642,-0.24598772561895363,0.3087295380885029,-0.04687049733397436,0.0,0.27939209373795176,0.7396822466549299,-0.10108565158608449,-0.9435491843298796,0.12053581676304466,-0.39236837772107497,0.07222772474401418,-0.5762489905684562
569,-0.5876834116400794,-0.06858937475615373,0.29122937173496194,0.062137594352167494,0.09283835289417558,-0.7606582788683716,0.6394677023814649,-0.5434447966216069,0.2519709972431465,0.38579608974972684,0.4566938128095938,-0.11462110628851546,0.0,-0.537360477279832,-0.03890976818620484,-0.2482392382737395,0.26763908216885346,-0.0339628324714253,0.0,0.27155742566156277,0.7136756179016863,-0.12853099632635173,-0.9131423358688455,0.11885462488275567,-0.3865011269608331,0.07056295594155988,-0.5738861197054405
