frame,root pos x,root pos y,root pos z,root rot x,root rot y,root rot z,root rot w,l_hip_pitch,l_hip_roll,l_thigh,l_calf,l_ankle_pitch,l_ankle_roll,r_hip_pitch,r_hip_roll,r_thigh,r_calf,r_ankle_pitch,r_ankle_roll,l_shoulder_pitch,l_shoulder_roll,l_upper_arm,l_elbow,r_shoulder_pitch,r_shoulder_roll,r_upper_arm,r_elbow
1102,0.5318968380365797,0.045489711784874806,0.04931397067381709,-0.12604888799462127,-0.16810359150036253,-0.6603119388721674,0.7210000025956155,-1.5,0.27969060238192994,0.2507859184351242,1.2829505863071713,0.40134354605570305,0.0,-1.4569765274153568,-0.39714224514249175,-0.10294617070241828,0.7626353936059788,0.6354526745159867,0.0,1.04,0.4124520844337535,0.3746875217996341,-0.9593968267862736,0.8555040715793879,-0.5513352982370382,-0.5685424396745258,-0.8871230963359029
1103,0.534848464896861,0.04542412550548625,0.04677768938644982,-0.12783656476871424,-0.1751936402175285,-0.6638571921610156,0.7157224528765024,-1.5,0.2623423264768587,0.25066334781835975,1.2861131518470093,0.3819381450371694,0.0,-1.4505007800085734,-0.391572632936103,-0.11202275897475926,0.7557601941246228,0.6595899527572935,0.0,1.04,0.40195790041247204,0.37981627763918957,-0.9545999472230194,0.8592964566630292,-0.5302237673844403,-0.5969003036821622,-0.9262297699362854
1104,0.5383013014663005,0.04486579355337002,0.04531787278896626,-0.13108655639429984,-0.18144418178876287,-0.6678532571822193,0.7098354390270964,-1.5,0.24559953517143088,0.24951499249241,1.2982434235783313,0.35599845327597107,0.0,-1.4411954971169199,-0.38611847478938677,-0.11649477418430661,0.7525397231094886,0.675120405871466,0.0,1.04,0.39531489484337134,0.38380003285451464,-0.9436761621508599,0.866393571438092,-0.5011899736930339,-0.6237461411884456,-0.9776545529891044
1105,0.5404862454602647,0.044312710343053674,0.043890712715162164,-0.1341583199739672,-0.18469156316238444,-0.6707220312848031,0.7057071123543994,-1.5,0.24047786702049337,0.2643360745500391,1.3113241110929907,0.3264501842178699,0.0,-1.4355489087234214,-0.38095182065140193,-0.11596088499344723,0.7498581969208481,0.6857188541187045,0.0,1.04,0.39482444344329626,0.3858242089174492,-0.9354910669475469,0.8691151514647767,-0.465851571932849,-0.6459045204982184,-1.0325918185552772
1106,0.5362252250110583,0.04382758372777919,0.04304946104424508,-0.13633677360882837,-0.18218296961167332,-0.6707395163099266,0.7059250321427427,-1.5,0.28250511406184126,0.30836632282666127,1.3453009206844058,0.28678790976745616,0.0,-1.4363384997167294,-0.3741691180116255,-0.11338957897734397,0.7567956670865658,0.6808682276936487,0.0,1.04,0.40511262205922854,0.38906767838953776,-0.9362220607615802,0.867501824887782,-0.41410055483937147,-0.6680245153678497,-1.0977769266099362
1107,0.5318004488818858,0.043348184283112774,0.0414834655896152,-0.13785704619746167,-0.17718754007447465,-0.6700550825185287,0.7075494306740374,-1.5,0.3264860984834778,0.3799283318265404,1.3916957636669918,0.26732442367363696,0.0,-1.4439953952506117,-0.3686458283673258,-0.1084858201586325,0.7625612266018299,0.6782049790919638,0.0,1.04,0.4138209766336096,0.3962246214917609,-0.9472333176541742,0.8593076198952813,-0.3666855365617335,-0.6826563725740349,-1.1551319831650517
1108,0.532211133647992,0.043318343975566026,0.03955550881999856,-0.14035649882223625,-0.1760632859771562,-0.6695683527480124,0.7077994020678473,-1.5,0.31215083866290855,0.4406297768685528,1.4333393826010332,0.2755825568554887,0.0,-1.4470151421855104,-0.3650749494722614,-0.09999463034401353,0.7583191086746729,0.6879471625205175,0.0,1.04,0.4135636816605684,0.4000793583512485,-0.9595637825677303,0.8557168443290522,-0.34678209934060467,-0.6795322243092508,-1.1984218823555306
1109,0.5365431437381533,0.04237833707275431,0.03490636983658495,-0.15058457424093297,-0.17926186322252824,-0.66979367899928,0.7046743204965493,-1.5,0.2628173623754527,0.5043118362863114,1.4800232589387141,0.2884905544159472,0.0,-1.443815356802979,-0.3606448925386471,-0.09309993211081533,0.761480789186991,0.7033988650925773,0.0,1.04,0.41441911953984045,0.40327490414469164,-0.9575575287563618,0.8672611510219129,-0.3309012416006971,-0.6583600738827537,-1.2326113579309699
1110,0.5379941328148213,0.04063994613203387,0.030796958764722118,-0.16152095385798818,-0.17860087292284152,-0.6698647725030886,0.7023488422538972,-1.5,0.23083485142541382,0.5671861026654188,1.5294701587195318,0.2899919264733816,0.0,-1.4393882540157488,-0.35605042105029605,-0.09732498484547061,0.7694052694889517,0.7112422000655043,0.0,1.04,0.4224146253245753,0.405124494672811,-0.9543369649362408,0.8772543419627732,-0.30799598849619225,-0.6428083223813462,-1.2550197441186006
1111,0.5362852059625822,0.03810238235917931,0.028292195603232262,-0.17265297024485152,-0.17402638199198395,-0.6686268206297233,0.7020284502575362,-1.5,0.21852737838488306,0.6184679170629581,1.5861826455983083,0.2735528145353756,0.0,-1.434678683940003,-0.35560734082253465,-0.11322799344133347,0.7902734698171194,0.7016403522048364,0.0,1.04,0.43757877768186204,0.4102375372725965,-0.9649916896996,0.8855391690293859,-0.2750999434894143,-0.6323813721955654,-1.2747573854452539
1112,0.53211284739811,0.03460997745066893,0.028222281322785762,-0.18081971822343076,-0.1619597983281658,-0.6659482530384234,0.7053978859496038,-1.5,0.2219760560615912,0.6597237462861609,1.6397825560955053,0.23246050982098992,0.0,-1.4391301710636704,-0.3625555329445235,-0.1357050220847677,0.8258876923613023,0.6711594629461962,0.0,1.04,0.45446149640618166,0.4202697550546873,-1.0153415359526516,0.8847251486127887,-0.23707988214381037,-0.6205284270854903,-1.2914193715116682
1113,0.5283613920329053,0.03174025715262962,0.02922445393159613,-0.18502137325495216,-0.14993420623954112,-0.6637802870641774,0.709001097138198,-1.5,0.22031133742619158,0.6835488350703844,1.666392544451439,0.21084338438031378,0.0,-1.4474637182603318,-0.3685358292445028,-0.15114764343989856,0.8546475755759155,0.6418241782887543,0.0,1.04,0.4633335765675683,0.42254876099243316,-1.1051628336166766,0.8743214817913048,-0.21593827732679383,-0.6098455919404538,-1.2955826404841961
1114,0.5243841992086761,0.029261542507719427,0.030886564742364165,-0.1885011002932344,-0.13808614631795382,-0.6614329119009733,0.7126752797996398,-1.5,0.2185327547311045,0.687105686183705,1.671636860728515,0.19391110795007507,0.0,-1.453706626870452,-0.3728131295023288,-0.16676504916904614,0.8805118472896271,0.6125438022114879,0.0,1.04,0.4689320806523408,0.4140069995956402,-1.2242875659517587,0.8586592677521774,-0.2039256128426653,-0.597393531954125,-1.2883228543297016
1115,0.5205232016129913,0.027067500874259805,0.031472933800707224,-0.1904549829821577,-0.1271951681779859,-0.6595966036773129,0.7158775098204948,-1.5,0.22402440804779156,0.6877281233842907,1.6664063973699816,0.17171415813299956,0.0,-1.462632404952259,-0.3774809017345848,-0.18310993419146304,0.900417473581736,0.5923780252878486,0.0,1.04,0.4729374019452849,0.41781095812622326,-1.3396632042749221,0.8406611169566391,-0.2017633066063559,-0.5876160261796406,-1.2767664644946841
1116,0.5173306568036864,0.02478173545367645,0.031430349638802396,-0.1921444232625865,-0.1196753573860154,-0.6601128129312965,0.7162467477395952,-1.5,0.2353220276816826,0.6775990043965469,1.6518589871412641,0.15412575843656623,0.0,-1.470550524067331,-0.37685864479945175,-0.1979779085937951,0.9180258940180422,0.5788494926157097,0.0,1.0381750251538848,0.4730542647593697,0.43887667790931084,-1.4443970317233623,0.8224546673540567,-0.20858106158726852,-0.5799956012850306,-1.2631978701859008
1117,0.5140653281473632,0.022531941410508044,0.03243449255261214,-0.192616738859456,-0.11412975468545175,-0.6618193416967785,0.7154497536253877,-1.5,0.2540495830379922,0.6507170918628571,1.6362959182856374,0.13959037144567965,0.0,-1.4716895281764697,-0.3771609413060529,-0.22150147888888633,0.935114640826305,0.5651871286549911,0.0,1.0206070848795257,0.46666597598259735,0.4699049116372878,-1.5417499123909677,0.8025601945536853,-0.22223022185941527,-0.5727322102691573,-1.2465644231691175
1118,0.5119042229221142,0.02040323668984998,0.033036730543451874,-0.18707646157268137,-0.10712002260142559,-0.6664130829743111,0.7137375575966195,-1.5,0.27561979704727685,0.6364703874740066,1.6085184007148987,0.12399999874895337,0.0,-1.4807619723855012,-0.3790482507747729,-0.2510029861207781,0.9422215461342202,0.5613108457879116,0.0,0.953076470597299,0.4467638632150675,0.47715297408760693,-1.5928252840714265,0.772307912489143,-0.2433403787879359,-0.5686040290552686,-1.235097652336484
1119,0.5092426748722185,0.01886814993378966,0.03671783405775331,-0.17987070230615537,-0.09907884361210358,-0.6706537608654767,0.7127786797017497,-1.5,0.3048244937642277,0.6084987374531804,1.5903214235547412,0.11859656248472508,0.0,-1.4842260782594752,-0.37788736011791,-0.27170771713467695,0.9446171108842621,0.5465636009585938,0.0,0.8652232295115891,0.42534967828488107,0.4739551949439423,-1.6118915500075202,0.7351141860946281,-0.2682707127568491,-0.5633615715830744,-1.2177281535861015
1120,0.5042540222767682,0.018478719306642025,0.04514447601804621,-0.17783805209538533,-0.09966061240596435,-0.6737267329092439,0.7103053420362418,-1.5,0.3355500383779127,0.5350181666993596,1.6058411828122916,0.12501074530487555,0.0,-1.4495363643836592,-0.3638101112900761,-0.2966581650550621,0.9410083260774842,0.514933017276297,0.0,0.7967043698426618,0.41568575159582144,0.46086668738278985,-1.6153332258536313,0.7092673385752734,-0.3075416060540379,-0.5477049596686537,-1.1819500285026112
1121,0.5029157444713994,0.0188896222024052,0.05013920816538474,-0.18647386551728015,-0.11164410616287755,-0.67784058951986,0.7023497890919475,-1.5,0.3229885944885123,0.44032108882183846,1.6168956769714122,0.12666573930491465,0.0,-1.3930611392842365,-0.34061020125335884,-0.31778738448820876,0.9274835806313027,0.49812390747651275,0.0,0.7696388595000001,0.4004806776973924,0.44561725490418785,-1.6240370299664921,0.7089185917402993,-0.3524714706803326,-0.5226437780256582,-1.1384014774460551
1122,0.5042299071048607,0.019131373996536256,0.050556502920966126,-0.1984673945573699,-0.11521956263286384,-0.6809582696932397,0.6954358206338593,-1.5,0.314263492834263,0.39719312962385334,1.6260514398698072,0.12083137224333436,0.0,-1.3498972226096784,-0.33032594686975547,-0.34749439780771746,0.9132083236331271,0.489594180571621,0.0,0.7588768207970334,0.40010584705581836,0.4188758216559455,-1.6363619627654455,0.7041249183517237,-0.3802161559880901,-0.49145118343510774,-1.0967263851011333
1123,0.5044924545747442,0.019061172426890784,0.05175155198775638,-0.20655505159800622,-0.11202669267940038,-0.6831529268243139,0.6914384349730882,-1.5,0.33542514433111015,0.3777949332391383,1.6432405830253722,0.1106804818904398,0.0,-1.3188307307877354,-0.32612023280509045,-0.37801946877346826,0.9024167294801044,0.4712079789942063,0.0,0.7434103434169874,0.40589526168579737,0.3800348568349209,-1.6544127837324785,0.6874905372852125,-0.3977208539814892,-0.4622585290654407,-1.058790941141539
1124,0.5050327077809731,0.018608578951075684,0.05043200752788843,-0.2135885785786241,-0.10687177819927236,-0.6852116202035508,0.6880722183487087,-1.5,0.36524158633792847,0.3902062927648907,1.659885415977749,0.09328774149283776,0.0,-1.3036478836735717,-0.3243893413615309,-0.4093220368863454,0.898671196601308,0.45650570047481465,0.0,0.7361628206361654,0.4156484186921722,0.3523081189865491,-1.6773132184570216,0.668921658410032,-0.4125436048112952,-0.4308944985494823,-1.0255261924990948
1125,0.5050412946007287,0.018246294933638496,0.04754702142911197,-0.22080681488801887,-0.1040947550410444,-0.6868040204255159,0.6846231591169704,-1.5,0.3940117489644911,0.40982828959585477,1.678716147115007,0.08125475390459677,0.0,-1.291251163706975,-0.32209668957828846,-0.44637869762932686,0.8981665084846222,0.44220832414629524,0.0,0.7408407914662304,0.41705418532771543,0.3274652410566585,-1.705423146135119,0.6558152384093606,-0.42594572548270765,-0.3979280271951918,-0.9976097317145354
1126,0.5056615577262557,0.018319946820080285,0.044762430790607065,-0.2283549405281164,-0.1025914808570374,-0.6864854912961263,0.6826907641325437,-1.5,0.4090121817697426,0.4232376614276495,1.6914835879286294,0.0800260220448995,0.0,-1.2721578966502796,-0.3295667917258277,-0.4907350645925838,0.8971804915708768,0.4211630798926488,0.0,0.7596372864488705,0.40878170304229544,0.307120947240111,-1.7295868050019156,0.6578625997454663,-0.4453690069406346,-0.363706153322172,-0.9834343448042596
1127,0.5074271357413679,0.018550273454942777,0.04276882051490916,-0.23697901558421952,-0.09854292400029684,-0.68491225657,0.681927737449062,-1.5,0.4161957653795241,0.4325365717174266,1.6980967887439016,0.0802718796355376,0.0,-1.2469261053431973,-0.34637920310227793,-0.5388093408199378,0.8964101490397705,0.39044383506156644,0.0,0.7855096879450422,0.40175909848915714,0.3043884125933347,-1.7611539348585796,0.665424513251971,-0.4636490321517757,-0.32910812056880845,-0.9776153447651053
1128,0.5096448225516411,0.0186166971103166,0.04197467319000084,-0.24561791193053634,-0.09087964538391619,-0.6821320608254308,0.682721453440441,-1.5,0.4205641392326832,0.44125369403459597,1.7024025937984235,0.07572477698645581,0.0,-1.2209399736175544,-0.3696262351711633,-0.5851070269275088,0.8992250979960008,0.3488893799470631,0.0,0.8149717547875596,0.3963543493944785,0.3075345448689589,-1.7964369433783558,0.673430911378269,-0.4806698501547128,-0.29492523784508967,-0.9750985588337363
1129,0.5106358951202076,0.018695640292311817,0.04146732704022363,-0.25654593205223625,-0.08308833405971364,-0.6785137269400119,0.6833005457663606,-1.5,0.4289956541458665,0.444430925601917,1.7093173575279634,0.06962368760022475,0.0,-1.1966079529385931,-0.38660047651135643,-0.6181524781914182,0.904457845563508,0.2980374382803738,0.0,0.8398732869925513,0.3944134417719356,0.3167117278603974,-1.7999999890113505,0.6790326192727666,-0.4906675190906249,-0.2641205268507405,-0.9695347816201318
1130,0.5089668736207983,0.019820927814226452,0.04164644909227484,-0.2724960488377157,-0.07474691727441168,-0.6724853156831538,0.6840484645961388,-1.5,0.4394318586908558,0.4360473505068922,1.7115405262067254,0.07350554015804586,0.0,-1.1985574718553758,-0.3890984053844989,-0.5739863257077473,0.9192569175014744,0.26791326335393584,0.0,0.8691745607305845,0.4036851668137738,0.33037632754519636,-1.7999999999999967,0.6841031422518484,-0.4874770181635666,-0.23949809261688965,-0.9592197703746291
1131,0.5069081641275599,0.021722260620158803,0.042795274960229786,-0.2903204379859102,-0.06496090397998834,-0.6650038477158483,0.685028471499462,-1.5,0.44636520648676237,0.4214721812621538,1.70675032148106,0.08333962299835458,0.0,-1.2159090805374024,-0.3854538681763622,-0.4906278222459031,0.9441285683429235,0.2605671596776234,0.0,0.8903115743552129,0.41801639100413296,0.3450629111304707,-1.8,0.686936741018381,-0.4766301816906185,-0.21974713858712847,-0.946802436410595
1132,0.5052034526827204,0.024460267882420082,0.04212782260992956,-0.3085821647871962,-0.057556226332558746,-0.6586841840559077,0.6838124553269023,-1.5,0.4525508402826991,0.4080820047260748,1.6964229468374277,0.09371959726725204,0.0,-1.222101128352775,-0.3833164528843239,-0.4511738085630494,0.9769675419455206,0.27309786186718676,0.0,0.8811528292302019,0.4294126515807047,0.35416143615612405,-1.8,0.6893878197991818,-0.471137679889388,-0.19384817862809428,-0.933757857331137
1133,0.5076355980794488,0.02704731256173975,0.04057449028834167,-0.3250263028031281,-0.047490351343314904,-0.6555259053029711,0.6799914385432646,-1.5,0.4528991867142151,0.40208171863222003,1.6825728528069264,0.0901579777176385,0.0,-1.2230314499332886,-0.40211099711550424,-0.44740223664040396,1.0223293761418812,0.2926363759588019,0.0,0.8556470051538978,0.42718612266110667,0.3371401094053463,-1.8,0.6801226977492778,-0.4645337083822511,-0.1586100851601412,-0.9214801539402309
1134,0.5112053792497323,0.029389164211440513,0.03770763600153457,-0.3393453946477899,-0.039036977663130676,-0.6555844316508841,0.6734462639908633,-1.5,0.451595469806161,0.4022734604401134,1.6659212778293646,0.07876499104277424,0.0,-1.2435958624098338,-0.417490226173594,-0.42333603672924003,1.0799868046379144,0.2987868640636948,0.0,0.8421942965430274,0.3954004876218744,0.33171555606038816,-1.8,0.6585365023888388,-0.4500223218703955,-0.12331765099338714,-0.9156061392555829
1135,0.5147402180255343,0.03104289712930668,0.03361240013014996,-0.34986161482114225,-0.036320261223765284,-0.6632989206731469,0.6605393485124252,-1.5,0.47344250189932335,0.4133223552425611,1.6643719826618721,0.05520229375625491,0.0,-1.2783690354716841,-0.4195082314965873,-0.3987916491366099,1.1464153090519382,0.30099617296444975,0.0,0.8420576769982587,0.3503879109094506,0.3415237938608286,-1.8,0.6332604732803625,-0.43761973002915006,-0.09764570574787726,-0.9247766738545536
1136,0.5186491599170076,0.03243540042307253,0.02943494055576972,-0.3595440992071101,-0.035439735721453966,-0.6750131658756943,0.6432956487897417,-1.5,0.5114649924807417,0.4284587381187628,1.6729754693409469,0.024334787308052445,0.0,-1.3222316334645878,-0.4124162005622635,-0.368014949248947,1.2254958426538287,0.3119743109856463,0.0,0.8471479280436606,0.3224067267011584,0.33242380140492656,-1.8,0.6141562788761585,-0.41456225083071324,-0.09337093781233845,-0.9634293408227762
1137,0.5208105339369132,0.03418596627833919,0.02483139665813222,-0.36774993827445024,-0.03808427996415966,-0.6865198067212372,0.6260991339222448,-1.5,0.5552702175585671,0.4450721716940146,1.6827195182783907,0.0017310957109947754,0.0,-1.3689603876171201,-0.40321748896458437,-0.3445737482597854,1.3145821640262567,0.334363899054298,0.0,0.8570760364849551,0.28704868711961745,0.2983399416746375,-1.8,0.6179690252503156,-0.38625029813825623,-0.120033035077067,-1.0282628154636726
1138,0.5237167967283304,0.03522516353491907,0.020926273111839006,-0.37535669195826504,-0.040880091049249716,-0.6975895564580946,0.6089375852076733,-1.5,0.599649764550687,0.45754541349074035,1.6985319709098994,-0.022699315233437163,0.0,-1.4028343798970295,-0.4033985692422298,-0.33419856697592604,1.4027567856032046,0.3415932600908013,0.0,0.8615076442545332,0.2477031824913544,0.2840236587496728,-1.8,0.6391171739056685,-0.35204617887656237,-0.15661042727478022,-1.1072938424410101
1139,0.5269955415810866,0.03580420946866271,0.01786853693733053,-0.3831059217668936,-0.04443795934359708,-0.7085865661761314,0.5908977904098429,-1.5,0.6461281291209031,0.4632567799648206,1.7190495607898328,-0.04740508477987401,0.0,-1.430554421608576,-0.40126369557445113,-0.3171218936091511,1.4864611569919381,0.34349543728389814,0.0,0.8669329497841809,0.20627433921034857,0.2938849390345295,-1.8,0.6661975576728821,-0.31473395768278967,-0.18467568556295522,-1.1890736998323503
1140,0.5299272565393639,0.037555125531434745,0.015589689141860694,-0.38908881960892133,-0.047953588305707985,-0.7209942466702539,0.5713822189150933,-1.5,0.6943151671686945,0.46617139332469537,1.7288247864704231,-0.06341639059729694,0.0,-1.4590058550518166,-0.38143360500037493,-0.28910434002146224,1.5523621912975243,0.35723047827684745,0.0,0.8658873046659118,0.16431572304254,0.31536508807185104,-1.8,0.6908659216312423,-0.27575523456167134,-0.20191957677301664,-1.273009026808828
1141,0.5318191263270132,0.03909978422966574,0.013613460347993503,-0.3983415919487617,-0.05476853821708935,-0.7314511820650684,0.5507300169782859,-1.5,0.7473752256821148,0.4553894139894208,1.7473825464994432,-0.08161033554591078,0.0,-1.4832450598463285,-0.35159907438040494,-0.25374257798673167,1.6251661239778967,0.37497537856318464,0.0,0.8795067172342578,0.12723236911416974,0.3382232723475159,-1.8,0.7449150786483051,-0.23432621596505407,-0.22032760899345152,-1.365542552843952
1142,0.5346647270355556,0.04145822232829758,0.011576082393144956,-0.405159507195472,-0.05813417241676029,-0.7419394305494853,0.531029258254614,-1.5,0.790453955653846,0.4531873455626174,1.748730263507362,-0.09512329071713568,0.0,-1.4978878473202444,-0.32506831386179286,-0.23121651457527886,1.676906238720323,0.39309805952771276,0.0,0.8816063978364392,0.09759592225112927,0.3601440790912177,-1.8,0.7873677133257317,-0.1923992477386194,-0.23980322542728932,-1.4409694061887275
1143,0.5379309277315528,0.043393694592110774,0.008739393456060996,-0.4151134075794388,-0.05969342281994573,-0.7490814809079462,0.5128298831782167,-1.5,0.8238628608740102,0.45478696979954925,1.7467412514681941,-0.11259573182219136,0.0,-1.4986179715002763,-0.3017459961185999,-0.21328149990574605,1.724197164578192,0.3999708443910755,0.0,0.8875656202232162,0.07992609694110855,0.38586602589146657,-1.8,0.8433115607979494,-0.1419031556362067,-0.2642995504758793,-1.513894648089887
1144,0.5405931262527148,0.04448668006782036,0.0047595319270473235,-0.42428363340678954,-0.059486775321845924,-0.7536247839626534,0.49849213332026054,-1.5,0.8466853723013824,0.4705029504768278,1.7412800161761337,-0.1327765837729379,0.0,-1.4993020389313347,-0.29011301465081163,-0.20153985078260964,1.7755651692473085,0.399785231524889,0.0,0.8864718471942565,0.07792463488913721,0.39489248981961383,-1.8,0.9024682087333311,-0.09473625356927902,-0.28714431140735136,-1.5793559021301358
1145,0.5426416224354712,0.04580902518380328,-0.0006282235621804435,-0.4297229083589042,-0.05874090802046072,-0.7572667074603369,0.4882979229207067,-1.5,0.855636035444802,0.5051063185940886,1.7236914320853658,-0.12864346552359146,0.0,-1.4999410446246217,-0.28486793837028296,-0.20202515086090714,1.8187224868192435,0.39789217459176296,0.0,0.8738429406986445,0.08219497085928532,0.3936079200167251,-1.8,0.9449937478479755,-0.058539200830917806,-0.304244440555233,-1.6271208040042064
1146,0.5455321725270307,0.04367271997047443,-0.011995868576353794,-0.4405231942034765,-0.05209960376534052,-0.7575197696310123,0.47894545125143195,-1.5,0.8390319814042184,0.5967783494396918,1.7013665600707844,-0.09575370826739411,0.0,-1.4999998526115614,-0.2926206532017081,-0.21527749617646688,1.8330900115842832,0.4461137810001512,0.0,0.8668036250320948,0.10121679940076918,0.3922165904374831,-1.8,0.9743950709462414,-0.023377681149825916,-0.3014297641046947,-1.6487799350756522
1147,0.542573695553569,0.039289686189046394,-0.027069213179267932,-0.4606080829825419,-0.04578070166587167,-0.7517767372991353,0.4696552549498346,-1.5,0.8311137758978185,0.7190136168938775,1.693353762972836,-0.02899170039673862,0.0,-1.499999999631529,-0.30446612101150017,-0.25345332043137875,1.8353625385984655,0.4913002033683119,0.0,0.8820168243488962,0.13480227188342198,0.3909722309530959,-1.8,1.0106952770627686,-5.84442028745667e-05,-0.2881648719513194,-1.652815843198484
1148,0.5349365329645485,0.03905494055673334,-0.0321850137458213,-0.4717170581612326,-0.04305440214080411,-0.74935170780681,0.4627108746323415,-1.5,0.8832859693327431,0.7895869339373738,1.7082892452883687,0.04279856652223928,0.0,-1.4999999999990787,-0.27326790813580326,-0.2822225997361365,1.831719462600504,0.5258869765241654,0.0,0.8955242962189032,0.1704112134177295,0.37972408152575815,-1.8,1.0387603295156216,-1.461105071892503e-07,-0.27501149294994914,-1.6487178554761248
1149,0.5298780604850599,0.03859863298592109,-0.03401592289707385,-0.47539594021941295,-0.04284459539576454,-0.7533478598597318,0.4523605229383246,-1.5,0.9526765631546097,0.8391736119299034,1.7284651974719303,0.07701218014517859,0.0,-1.4999999999999978,-0.25638201056031024,-0.30758556469128934,1.8346400534027278,0.5566672835521991,0.0,0.8992519237328238,0.1987141753519753,0.37380265590479195,-1.8,1.039996900823789,-3.652762666991882e-10,-0.24970485593236272,-1.639347377531625
1150,0.5272667575984463,0.03714672769995479,-0.03525788565966372,-0.47739695815635264,-0.04250084628890456,-0.7558151154154027,0.44612703764442413,-1.5,0.9899920604193355,0.8699417806647165,1.7364771426093832,0.07316813755571612,0.0,-1.5,-0.26127746953187114,-0.32292693090136276,1.8435740104100597,0.5481856347114118,0.0,0.906900007635091,0.22392466616571197,0.3765391548242042,-1.8,1.038971937829192,-9.131948669471868e-13,-0.19756150437679681,-1.6243778511956204
1151,0.5217491490085718,0.03272660640924742,-0.03411261016681194,-0.4851333905447541,-0.05102275604766163,-0.7517459667652884,0.4437569979121151,-1.5,1.0399813109892417,0.8662680550802511,1.7867748324976687,0.042573124207955074,0.0,-1.5,-0.26351043997258095,-0.3137230085126177,1.9087519821799441,0.4937539671356322,0.0,0.9436921609579171,0.2581901842758763,0.3894776150905356,-1.7998036906999821,1.0371530457191318,7.121853020514157e-18,-0.11708290190032813,-1.5894878632867753
1152,0.5189281103804546,0.031390338958888576,-0.0330120425348472,-0.48667919488600286,-0.05149404257398111,-0.7502876411222479,0.4444774239752941,-1.5,1.05512862786565,0.8723423491085859,1.7969070225493742,0.023468360590900617,0.0,-1.5,-0.2595871469007385,-0.3125808619042211,1.9261637380413492,0.4699339037271542,0.0,0.9492056491849826,0.2915785657092093,0.4023732835526408,-1.7992490020559464,1.0384315355425082,1.5402447112872197e-17,-0.07215043427598557,-1.5851671258717404
1153,0.517414774775201,0.0315002025254166,-0.03208008201067117,-0.4869110480109338,-0.05444006246089899,-0.7503088269097153,0.4438362031037051,-1.5,1.0643010661611934,0.8692299915691898,1.7983240207606206,0.013398705800022715,0.0,-1.5,-0.2412971886887257,-0.3049395599967917,1.9252025083390933,0.4756237948169137,0.0,0.9490058424392168,0.3125195378418714,0.4144810342664827,-1.7859404277916715,1.039999990197097,-2.3242584072658e-18,-0.05343023481188769,-1.5806507547443527
1154,0.51740225831167,0.03225097981527979,-0.03266876626625169,-0.4867544626846971,-0.05781848419141762,-0.7494816198788529,0.44497687288903925,-1.5,1.0489432261504816,0.8594961977807433,1.7855149591715986,0.007310310892172944,0.0,-1.5,-0.2289830452770972,-0.29602809217010595,1.914412611778956,0.49483330515781704,0.0,0.9471086429458984,0.3306415922824432,0.4192030249765215,-1.754735364812599,1.0399999999999388,2.7172816947917955e-18,-0.037408589954455666,-1.5751583861267562
1155,0.5191172556058815,0.03374732527258765,-0.03381482952893339,-0.4850424896285335,-0.061716640469214684,-0.7486396843977723,0.44773146247382534,-1.5,1.0139177407124953,0.8366526125620419,1.7614223653155734,0.008039924347994276,0.0,-1.5,-0.22208215162921424,-0.2850752509722715,1.8943997433079822,0.5177912346808654,0.0,0.94632996944811,0.34322542528299993,0.4193539682307642,-1.7272573481537292,1.04,8.192502665843593e-18,-0.020001989091372685,-1.5760184743116414
1156,0.5199569317315504,0.035207923307383225,-0.03360052642249814,-0.48341254096054437,-0.06516498564908145,-0.7494149390794788,0.44770870995762985,-1.5,1.0055894845156002,0.814712660245557,1.750814291213475,0.008810564494317837,0.0,-1.5,-0.21340145312235484,-0.27922014127450273,1.8785701794701897,0.5348553659435762,0.0,0.9376124307204495,0.36524494279173014,0.4185621020959985,-1.6934070851184202,1.04,-7.148958074826295e-18,-0.004538271644155902,-1.57735851544148
1157,0.5201763266313565,0.036043952652548304,-0.03308514775380552,-0.481972826590484,-0.0660530241834834,-0.7506159017557489,0.4471185082905854,-1.5,1.0068666352765518,0.8070685522546904,1.7462314222780386,0.010932542933194608,0.0,-1.5,-0.20837392384896375,-0.27857972741003084,1.8697967087163627,0.5426082763560279,0.0,0.9260459725760726,0.38268945718896175,0.41262231800880445,-1.6749090300057101,1.04,-7.745269269693322e-18,0.009293935685895777,-1.5834024189194502
1158,0.5199657062557572,0.036277983978856114,-0.03315464870624459,-0.48199436371606336,-0.06602950417452891,-0.7503841743847909,0.447487573857943,-1.5,1.0054398983513049,0.8068797190265223,1.7434007443529573,0.013422937530566625,0.0,-1.5,-0.2071466563456698,-0.27861141900720465,1.8667626191691056,0.5456001656068423,0.0,0.9144750690902519,0.39691088042357364,0.3985054932948355,-1.6617045374639912,1.04,-1.3100211562235009e-17,0.015438786312584458,-1.5814991114032568
1159,0.5191523665922407,0.03570347512322872,-0.03366207282839519,-0.4835398019187314,-0.06464699494537235,-0.7489892050953955,0.44835833510206313,-1.5,1.00512444718885,0.8161029607963621,1.743905390587766,0.012202133424081666,0.0,-1.5,-0.21158033606550825,-0.2810946683511055,1.8728958595678469,0.5422687862851242,0.0,0.9047593667712513,0.41205400761500693,0.3810471916713313,-1.648160160963162,1.04,4.4774161591862316e-18,0.016257383510318336,-1.5764992477916062
