root pos x,root pos y,root pos z,root rot x,root rot y,root rot z,root rot w,l_hip_pitch,l_hip_roll,l_thigh,l_calf,l_ankle_pitch,l_ankle_roll,r_hip_pitch,r_hip_roll,r_thigh,r_calf,r_ankle_pitch,r_ankle_roll,l_shoulder_pitch,l_shoulder_roll,l_upper_arm,l_elbow,r_shoulder_pitch,r_shoulder_roll,r_upper_arm,r_elbow
0.626822,-0.139758,0.103702,0.066723,-0.356395,-0.863591,0.350344,-1.5,0.012099,0.253529,2.031915,-0.345188,0.0,-1.5,-0.008667,-0.813559,0.207827,0.768225,0.0,0.583216,0.0,0.433721,-1.79687,1.04,-1.05824,-0.613834,-1.244881
0.629365,-0.136703,0.104283,0.055188,-0.352065,-0.859047,0.367482,-1.5,-0.004693,0.246097,1.992891,-0.29118,0.0,-1.5,-0.058351,-0.822712,0.236107,0.752533,0.0,0.700059,0.0,0.511729,-1.77013,1.04,-1.047025,-0.604113,-1.205266
0.631356,-0.133113,0.104563,0.045764,-0.347121,-0.854765,0.383131,-1.5,-0.015576,0.23308,1.951753,-0.23775,0.0,-1.5,-0.098576,-0.834718,0.258743,0.736305,0.0,0.80679,-0.0,0.56658,-1.712008,1.04,-1.041159,-0.595175,-1.168163
0.632932,-0.130538,0.104418,0.039305,-0.34167,-0.851888,0.394972,-1.5,-0.020405,0.219695,1.920692,-0.201024,0.0,-1.5,-0.123629,-0.849543,0.266558,0.727498,0.0,0.90143,0.0,0.578766,-1.639804,1.04,-1.045294,-0.585177,-1.134997
0.63433,-0.128586,0.104147,0.034537,-0.335077,-0.850955,0.402996,-1.5,-0.017165,0.208037,1.897458,-0.173262,0.0,-1.5,-0.138077,-0.865579,0.269601,0.720092,0.0,0.99413,-0.0,0.532438,-1.555517,1.04,-1.057375,-0.569617,-1.105283
0.635104,-0.12666,0.104592,0.031496,-0.326613,-0.851848,0.408274,-1.5,-0.011536,0.196385,1.874228,-0.146309,0.0,-1.5,-0.14543,-0.879827,0.276321,0.704903,0.0,1.04,0.0,0.449224,-1.452953,1.04,-1.078547,-0.546393,-1.076232
0.634623,-0.125019,0.105567,0.031204,-0.316146,-0.854767,0.410428,-1.5,-0.002402,0.179194,1.856329,-0.12997,0.0,-1.5,-0.138298,-0.896034,0.276561,0.688709,0.0,1.04,-0.0,0.34054,-1.342142,1.04,-1.107775,-0.517381,-1.054116
0.633726,-0.12346,0.106197,0.0285,-0.307668,-0.855954,0.414572,-1.5,-0.002413,0.155918,1.8436,-0.114925,0.0,-1.5,-0.138774,-0.913998,0.282763,0.669654,0.0,1.04,-0.0,0.212265,-1.257094,1.04,-1.125209,-0.474161,-1.025877
0.632783,-0.121138,0.106274,0.023095,-0.302,-0.853952,0.423117,-1.5,-0.014346,0.130941,1.82419,-0.092458,0.0,-1.5,-0.152591,-0.931542,0.297516,0.642792,0.0,1.04,-0.0,0.117977,-1.21019,1.04,-1.12553,-0.427893,-0.99122
0.631923,-0.117518,0.106622,0.016744,-0.297608,-0.848716,0.43684,-1.5,-0.038618,0.106264,1.788166,-0.056574,0.0,-1.5,-0.181008,-0.942285,0.31894,0.605132,0.0,1.04,0.0,0.06169,-1.193834,1.04,-1.103255,-0.393147,-0.986747
0.630875,-0.112741,0.107625,0.011638,-0.293181,-0.84107,0.454434,-1.5,-0.071785,0.078535,1.738069,-0.01243,0.0,-1.5,-0.216655,-0.945652,0.337682,0.563431,0.0,1.04,-0.0,0.049788,-1.179272,1.04,-1.056866,-0.382777,-1.020834
0.630463,-0.108007,0.107521,0.006536,-0.292124,-0.832995,0.469829,-1.5,-0.102322,0.058479,1.68876,0.033954,0.0,-1.5,-0.246755,-0.944926,0.352064,0.529995,0.0,1.04,0.0,0.054831,-1.178994,1.04,-1.002076,-0.379127,-1.071543
0.630247,-0.103577,0.106298,0.002161,-0.293864,-0.825921,0.481138,-1.5,-0.122228,0.046108,1.647642,0.076701,0.0,-1.5,-0.265079,-0.940009,0.361846,0.504308,0.0,1.04,-0.0,0.043722,-1.19119,1.04,-0.944207,-0.378877,-1.125995
0.629789,-0.099928,0.104419,-0.000179,-0.297752,-0.820202,0.48848,-1.5,-0.134253,0.04069,1.616878,0.108779,0.0,-1.5,-0.268308,-0.932532,0.361103,0.493668,0.0,1.04,-0.0,0.017114,-1.190674,1.04,-0.913,-0.356703,-1.151701
0.629617,-0.097761,0.103001,0.000269,-0.300784,-0.817285,0.491501,-1.5,-0.136821,0.046316,1.598705,0.128941,0.0,-1.5,-0.259297,-0.92327,0.347569,0.495263,0.0,1.04,-0.0,-0.013991,-1.182859,1.04,-0.944858,-0.306505,-1.127832
0.629569,-0.096144,0.10258,0.003334,-0.302018,-0.816263,0.492431,-1.5,-0.135194,0.054814,1.5791,0.146136,0.0,-1.5,-0.246945,-0.91562,0.332048,0.490996,0.0,1.04,0.0,-0.044674,-1.173221,1.04,-1.019991,-0.272755,-1.094322
0.629207,-0.094432,0.103749,0.009985,-0.301016,-0.816395,0.492736,-1.5,-0.127477,0.060903,1.557556,0.156324,0.0,-1.5,-0.23713,-0.907581,0.316203,0.484982,0.0,1.039901,-0.0,-0.071759,-1.158365,1.04,-1.070083,-0.240278,-1.06645
0.627894,-0.091592,0.105216,0.018026,-0.299563,-0.817132,0.49217,-1.5,-0.10873,0.056626,1.533573,0.168563,0.0,-1.5,-0.228803,-0.905314,0.309361,0.473149,0.0,1.020814,0.0,-0.102222,-1.131011,1.04,-1.116258,-0.218416,-1.042215
0.625701,-0.087969,0.107345,0.027249,-0.296,-0.818323,0.491924,-1.5,-0.081826,0.04042,1.507525,0.179925,0.0,-1.5,-0.223365,-0.912768,0.30904,0.458598,0.0,0.987736,-0.0,-0.127699,-1.091418,1.04,-1.151847,-0.20746,-1.025328
0.622194,-0.083841,0.108185,0.034857,-0.293248,-0.819703,0.490792,-1.5,-0.047232,0.014754,1.4884,0.189782,0.0,-1.5,-0.211077,-0.922854,0.312774,0.446159,0.0,0.952585,-0.0,-0.160323,-1.049574,1.04,-1.172903,-0.209309,-1.015031
0.621042,-0.080131,0.108707,0.039584,-0.288186,-0.821608,0.490246,-1.5,-0.002314,0.019895,1.46651,0.193713,0.0,-1.5,-0.206885,-0.912117,0.319846,0.439259,0.0,0.914661,-0.0,-0.194485,-1.004767,1.04,-1.183836,-0.211466,-1.014517
0.6237,-0.077229,0.108571,0.040531,-0.28222,-0.822566,0.492031,-1.5,0.048292,0.057811,1.439817,0.196576,0.0,-1.5,-0.223789,-0.901544,0.330734,0.443049,0.0,0.882739,0.000124,-0.226683,-0.961792,1.04,-1.184535,-0.212466,-1.014425
0.626055,-0.073119,0.109568,0.042125,-0.272889,-0.821743,0.498493,-1.5,0.096997,0.099843,1.400635,0.206666,0.0,-1.5,-0.255307,-0.882746,0.35096,0.443475,0.0,0.843343,0.015427,-0.257998,-0.917355,1.04,-1.177707,-0.21965,-1.013241
0.628173,-0.06979,0.110737,0.041896,-0.262713,-0.820304,0.506288,-1.5,0.133266,0.135485,1.367038,0.215613,0.0,-1.5,-0.29025,-0.859822,0.371609,0.456593,0.0,0.811146,0.041001,-0.28322,-0.87913,1.04,-1.162793,-0.22831,-1.011356
0.631342,-0.0682,0.109726,0.037068,-0.254518,-0.817653,0.515063,-1.5,0.157692,0.176423,1.352445,0.222455,0.0,-1.5,-0.321111,-0.837415,0.375322,0.498266,0.0,0.801445,0.059398,-0.291413,-0.858777,1.04,-1.142457,-0.231871,-1.007078
0.632992,-0.065103,0.108163,0.028718,-0.247151,-0.815193,0.523022,-1.5,0.180713,0.210765,1.333625,0.250631,0.0,-1.5,-0.349266,-0.785812,0.397451,0.519985,0.0,0.792331,0.086923,-0.306555,-0.831134,1.04,-1.114819,-0.233792,-0.998718
0.631856,-0.061157,0.103617,0.015253,-0.242647,-0.811584,0.531245,-1.5,0.200556,0.228952,1.322995,0.28658,0.0,-1.5,-0.355001,-0.728035,0.414546,0.538949,0.0,0.794938,0.115197,-0.328173,-0.807436,1.04,-1.083264,-0.228997,-0.985146
0.629004,-0.056939,0.100489,0.001935,-0.235575,-0.807763,0.540389,-1.5,0.217358,0.242116,1.313836,0.318464,0.0,-1.5,-0.350694,-0.645563,0.427191,0.565998,0.0,0.801607,0.143177,-0.343957,-0.793734,1.04,-1.049796,-0.22534,-0.975278
0.624144,-0.052551,0.098992,-0.010695,-0.228686,-0.80429,0.548367,-1.5,0.234951,0.24373,1.305144,0.348442,0.0,-1.5,-0.338749,-0.556984,0.454873,0.586233,0.0,0.816461,0.172584,-0.361208,-0.788982,1.04,-1.014138,-0.22442,-0.96758
0.618816,-0.049437,0.100084,-0.023847,-0.221189,-0.801707,0.554772,-1.5,0.246135,0.234349,1.306926,0.368931,0.0,-1.5,-0.324876,-0.464969,0.499846,0.587843,0.0,0.841437,0.204975,-0.374977,-0.796074,1.04,-0.976996,-0.225998,-0.964575
0.614938,-0.048707,0.101494,-0.038218,-0.214984,-0.799212,0.559984,-1.5,0.244888,0.227278,1.324988,0.385568,0.0,-1.5,-0.307017,-0.381951,0.546203,0.592753,0.0,0.873224,0.235325,-0.381485,-0.807388,1.04,-0.941861,-0.225414,-0.959936
0.610971,-0.0492,0.10194,-0.053104,-0.211838,-0.796287,0.564121,-1.5,0.240686,0.217905,1.356865,0.405818,0.0,-1.5,-0.283582,-0.319174,0.600415,0.604662,0.0,0.910368,0.259865,-0.382137,-0.821568,1.04,-0.907643,-0.225731,-0.949662
0.606198,-0.049429,0.100985,-0.068101,-0.209063,-0.791599,0.57011,-1.5,0.247175,0.220944,1.390833,0.438915,0.0,-1.5,-0.258987,-0.266117,0.653483,0.621124,0.0,0.945865,0.282271,-0.377009,-0.832703,1.04,-0.873798,-0.224686,-0.935372
0.600901,-0.052248,0.106766,-0.081925,-0.203154,-0.786749,0.577099,-1.5,0.2398,0.192656,1.438156,0.427065,0.0,-1.5,-0.245328,-0.204071,0.745731,0.583371,0.0,0.999014,0.307619,-0.356036,-0.859785,1.04,-0.839632,-0.21786,-0.911886
0.597331,-0.05668,0.115005,-0.090949,-0.19501,-0.782745,0.583961,-1.5,0.229098,0.167121,1.486723,0.389886,0.0,-1.5,-0.236876,-0.143806,0.829185,0.546108,0.0,1.035367,0.321673,-0.329298,-0.880365,1.04,-0.804765,-0.227874,-0.887279
0.591257,-0.061514,0.127472,-0.090562,-0.183037,-0.780651,0.590661,-1.5,0.224326,0.123307,1.525493,0.351376,0.0,-1.5,-0.220531,-0.085494,0.90472,0.505913,0.0,1.035286,0.316369,-0.308811,-0.880589,1.04,-0.77829,-0.25072,-0.869669
0.577942,-0.0613,0.136676,-0.085832,-0.171538,-0.775138,0.60197,-1.5,0.268003,0.075309,1.520332,0.341434,0.0,-1.5,-0.214063,-0.05372,0.960586,0.484331,0.0,1.033279,0.316228,-0.301864,-0.885352,1.04,-0.766662,-0.251648,-0.843107
0.561862,-0.05961,0.143209,-0.081941,-0.163756,-0.767892,0.61385,-1.5,0.336961,0.030303,1.503938,0.358789,0.0,-1.5,-0.229262,-0.048046,1.015483,0.452642,0.0,1.030793,0.308755,-0.297553,-0.882949,1.04,-0.764828,-0.225677,-0.801406
0.545301,-0.060962,0.150872,-0.081309,-0.154967,-0.76077,0.624982,-1.5,0.420664,-0.010873,1.502637,0.357077,0.0,-1.5,-0.2486,-0.030566,1.088122,0.393981,0.0,1.027728,0.298818,-0.292089,-0.87246,1.04,-0.762448,-0.177854,-0.747958
0.529319,-0.066618,0.158476,-0.083941,-0.148312,-0.754965,0.633234,-1.5,0.504893,-0.050871,1.528943,0.335068,0.0,-1.5,-0.253708,-0.008068,1.181694,0.327781,0.0,1.025664,0.289837,-0.287555,-0.852258,1.04,-0.762545,-0.108603,-0.687314
0.518254,-0.075405,0.16538,-0.088114,-0.141873,-0.749721,0.640333,-1.5,0.564046,-0.091059,1.574288,0.268801,0.0,-1.5,-0.257792,0.01658,1.277415,0.264258,0.0,1.024704,0.275736,-0.276852,-0.826776,1.04,-0.755154,-0.022834,-0.621823
0.515947,-0.083851,0.170466,-0.093263,-0.132608,-0.739295,0.653575,-1.5,0.559707,-0.112788,1.611774,0.168415,0.0,-1.5,-0.28507,0.041847,1.355605,0.21178,0.0,1.02538,0.269735,-0.253478,-0.807487,1.04,-0.72816,0.094134,-0.552481
0.518751,-0.090193,0.17512,-0.097185,-0.12204,-0.725482,0.670326,-1.5,0.518011,-0.109405,1.630694,0.114163,0.0,-1.5,-0.322847,0.072508,1.413748,0.167039,0.0,1.02694,0.273482,-0.215512,-0.798164,1.04,-0.672571,0.196455,-0.49834
0.521464,-0.098048,0.180918,-0.099146,-0.110102,-0.712641,0.685705,-1.5,0.472173,-0.115869,1.653679,0.058663,0.0,-1.5,-0.356517,0.100553,1.478112,0.111591,0.0,1.02805,0.276716,-0.158913,-0.800175,1.04,-0.61713,0.210286,-0.497751
0.523608,-0.106399,0.186943,-0.098238,-0.09749,-0.702943,0.697651,-1.5,0.439916,-0.126778,1.676369,0.00555,0.0,-1.5,-0.383967,0.124793,1.536497,0.060428,0.0,1.028733,0.285144,-0.116952,-0.803607,1.04,-0.602841,0.114318,-0.623327
0.526058,-0.11414,0.191098,-0.097607,-0.08728,-0.696884,0.705129,-1.5,0.42444,-0.129368,1.706299,-0.044314,0.0,-1.5,-0.407316,0.142844,1.589493,0.009797,0.0,1.02877,0.299406,-0.100814,-0.79093,1.04,-0.58095,-0.01357,-0.807897
0.527859,-0.121541,0.194638,-0.094971,-0.07894,-0.69154,0.711703,-1.5,0.412858,-0.126608,1.73548,-0.087223,0.0,-1.5,-0.425525,0.162374,1.636336,-0.044721,0.0,1.028304,0.313608,-0.104916,-0.764269,1.04,-0.530523,-0.07307,-1.016972
0.529168,-0.12906,0.19789,-0.091801,-0.072148,-0.686379,0.71781,-1.5,0.402075,-0.128177,1.765351,-0.129651,0.0,-1.5,-0.440838,0.186938,1.683013,-0.106771,0.0,1.02745,0.339215,-0.143743,-0.727091,1.04,-0.500545,-0.073787,-1.193027
0.530293,-0.136495,0.200625,-0.088916,-0.06641,-0.681035,0.723792,-1.5,0.391732,-0.133318,1.796077,-0.173345,0.0,-1.5,-0.461992,0.209326,1.730478,-0.177107,0.0,1.026295,0.36982,-0.198766,-0.684735,1.036081,-0.484118,-0.0464,-1.284928
0.529701,-0.143411,0.203637,-0.081987,-0.06061,-0.671982,0.733515,-1.5,0.378193,-0.136914,1.811774,-0.212925,0.0,-1.5,-0.49902,0.223544,1.774542,-0.24385,0.0,1.025843,0.397421,-0.246223,-0.657589,1.026467,-0.492224,0.006465,-1.264102
0.527767,-0.150278,0.208504,-0.067201,-0.050496,-0.661525,0.745197,-1.5,0.365455,-0.136559,1.805645,-0.246914,0.0,-1.5,-0.547328,0.222882,1.801217,-0.303683,0.0,1.023332,0.435251,-0.277778,-0.64907,1.029473,-0.536112,0.04092,-1.241258
0.527171,-0.156111,0.213575,-0.050609,-0.03667,-0.654882,0.753142,-1.5,0.355328,-0.124866,1.788972,-0.267361,0.0,-1.5,-0.586348,0.208394,1.804651,-0.341584,0.0,1.016136,0.470092,-0.308865,-0.635803,1.035653,-0.571521,0.070203,-1.234305
0.526371,-0.162642,0.218557,-0.035103,-0.023292,-0.655037,0.754422,-1.5,0.36272,-0.124638,1.782794,-0.292416,0.0,-1.5,-0.60204,0.194046,1.805347,-0.372778,0.0,1.003247,0.500508,-0.367572,-0.619315,1.033726,-0.594979,0.109054,-1.217812
0.525,-0.169985,0.223944,-0.017495,-0.008631,-0.658285,0.752516,-1.5,0.384411,-0.122537,1.780411,-0.323229,0.0,-1.5,-0.603716,0.180251,1.799335,-0.40118,0.0,0.978158,0.535333,-0.445679,-0.608665,1.034194,-0.639252,0.149301,-1.211861
0.52409,-0.177643,0.229015,0.00015,0.005414,-0.665056,0.746774,-1.5,0.4145,-0.119457,1.787061,-0.359898,0.0,-1.5,-0.5933,0.169539,1.786961,-0.42495,0.0,0.941012,0.547659,-0.515001,-0.602445,1.033283,-0.687635,0.196702,-1.194652
0.523654,-0.18382,0.23338,0.018705,0.017542,-0.671906,0.740192,-1.5,0.442318,-0.100957,1.791339,-0.389901,0.0,-1.5,-0.580777,0.157753,1.760367,-0.436644,0.0,0.904735,0.55911,-0.573381,-0.599474,1.031365,-0.734705,0.244597,-1.175401
0.523858,-0.18936,0.23742,0.036506,0.032013,-0.685311,0.72663,-1.5,0.486928,-0.07737,1.797297,-0.424095,0.0,-1.5,-0.54876,0.136849,1.721365,-0.438275,0.0,0.872591,0.628915,-0.695344,-0.677866,1.032277,-0.814324,0.290894,-1.186428
0.524306,-0.194617,0.241767,0.055717,0.048325,-0.696953,0.713314,-1.5,0.526256,-0.046617,1.794977,-0.451576,0.0,-1.5,-0.519549,0.114254,1.673891,-0.435364,0.0,0.850011,0.738958,-0.716664,-0.769511,1.035845,-0.914669,0.327607,-1.196956
0.524957,-0.199193,0.246302,0.075669,0.066027,-0.706763,0.700286,-1.5,0.557395,-0.009842,1.782036,-0.473428,0.0,-1.5,-0.491913,0.087629,1.617164,-0.427175,0.0,0.828572,0.878573,-0.637699,-0.871511,1.04,-1.020846,0.361274,-1.229848
0.526789,-0.201492,0.249621,0.08797,0.082585,-0.717418,0.686115,-1.5,0.585487,0.018558,1.769108,-0.492252,0.0,-1.5,-0.458816,0.058717,1.558561,-0.402669,0.0,0.838451,1.036237,-0.491229,-1.004585,1.037527,-1.085718,0.366404,-1.261903
0.52799,-0.201372,0.251045,0.092665,0.090549,-0.723977,0.677548,-1.5,0.598452,0.034462,1.758314,-0.497386,0.0,-1.5,-0.43664,0.03987,1.521117,-0.378563,0.0,0.837238,1.157063,-0.290325,-1.11468,1.02499,-1.106185,0.328191,-1.27636
0.528465,-0.200921,0.252383,0.096927,0.096092,-0.723482,0.676716,-1.5,0.590644,0.04767,1.737849,-0.491876,0.0,-1.5,-0.43325,0.022673,1.496769,-0.363085,0.0,0.751047,1.218446,-0.089278,-1.177244,0.935539,-1.087478,0.230259,-1.291654
0.52824,-0.200941,0.254674,0.104018,0.104154,-0.720613,0.677531,-1.5,0.577732,0.062364,1.703893,-0.480455,0.0,-1.5,-0.432258,0.000529,1.469356,-0.350246,0.0,0.597128,1.239283,0.107948,-1.247889,0.79659,-1.068812,0.105024,-1.325155
0.528361,-0.200646,0.257379,0.110622,0.112369,-0.719031,0.676853,-1.5,0.568945,0.075662,1.666537,-0.465842,0.0,-1.5,-0.427236,-0.01611,1.435828,-0.332675,0.0,0.395169,1.197445,0.249898,-1.325598,0.634745,-1.041442,0.00413,-1.360478
0.529002,-0.200482,0.260768,0.117958,0.121457,-0.717601,0.675561,-1.5,0.561363,0.089615,1.625645,-0.451572,0.0,-1.5,-0.422435,-0.026926,1.395619,-0.313349,0.0,0.139009,1.084987,0.276531,-1.425255,0.419687,-0.978382,-0.042692,-1.370003
0.529255,-0.199271,0.264407,0.124921,0.130492,-0.715578,0.67477,-1.5,0.552854,0.100611,1.575889,-0.430066,0.0,-1.5,-0.417175,-0.040341,1.349027,-0.287012,0.0,-0.10758,0.967648,0.212614,-1.526562,0.181047,-0.881433,-0.061649,-1.35589
0.528861,-0.19618,0.267407,0.13067,0.13845,-0.71439,0.673353,-1.5,0.545384,0.11357,1.519371,-0.399185,0.0,-1.5,-0.405424,-0.061277,1.296318,-0.253709,0.0,-0.294616,0.881353,0.137501,-1.631884,-0.03456,-0.786568,-0.079456,-1.359947
0.527895,-0.19186,0.270046,0.136895,0.145317,-0.712256,0.67293,-1.5,0.533689,0.128893,1.454295,-0.35916,0.0,-1.5,-0.393916,-0.085735,1.238448,-0.222964,0.0,-0.43906,0.811562,0.051464,-1.736311,-0.192688,-0.722687,-0.101231,-1.403252
0.527974,-0.187584,0.273018,0.144221,0.153192,-0.70897,0.673122,-1.5,0.514181,0.145153,1.382236,-0.31874,0.0,-1.5,-0.387619,-0.105019,1.173603,-0.194885,0.0,-0.579336,0.740811,-0.060845,-1.8,-0.316729,-0.673197,-0.10346,-1.4653
0.529184,-0.181376,0.275204,0.150359,0.1598,-0.704899,0.674517,-1.5,0.484887,0.167665,1.303408,-0.278889,0.0,-1.499475,-0.386763,-0.128495,1.100915,-0.166787,0.0,-0.725888,0.658148,-0.198218,-1.8,-0.411754,-0.629301,-0.095857,-1.524934
0.531323,-0.174027,0.277436,0.152829,0.1664,-0.700773,0.676662,-1.499038,0.453816,0.185848,1.218755,-0.230357,0.0,-1.483442,-0.387793,-0.159771,1.011027,-0.136253,0.0,-0.816652,0.5884,-0.302458,-1.8,-0.476503,-0.589453,-0.06932,-1.567116
0.531983,-0.169145,0.282764,0.151226,0.167775,-0.699303,0.678202,-1.456103,0.431299,0.204585,1.11917,-0.165714,0.0,-1.425718,-0.378413,-0.198861,0.900139,-0.115343,0.0,-0.84666,0.533862,-0.365469,-1.8,-0.513099,-0.562158,-0.029178,-1.601454
0.533478,-0.1632,0.287084,0.146563,0.16697,-0.69838,0.680371,-1.409856,0.401013,0.224154,1.015914,-0.103704,0.0,-1.360721,-0.362903,-0.239378,0.780786,-0.085504,0.0,-0.830403,0.491034,-0.402731,-1.8,-0.523455,-0.541512,0.007299,-1.632202
0.542411,-0.150108,0.283477,0.136176,0.164274,-0.698765,0.682787,-1.400799,0.33518,0.26696,0.959956,-0.066554,0.0,-1.324406,-0.351902,-0.273694,0.667256,-0.032434,0.0,-0.787232,0.466331,-0.423362,-1.8,-0.511323,-0.528818,0.043491,-1.655717
0.546479,-0.137967,0.282147,0.127823,0.16021,-0.697352,0.6868,-1.391969,0.300293,0.303829,0.981806,-0.040279,0.0,-1.277123,-0.346175,-0.322459,0.554046,-0.010903,0.0,-0.722387,0.448451,-0.430783,-1.8,-0.485958,-0.529554,0.078904,-1.667934
0.538664,-0.136799,0.293629,0.128716,0.150263,-0.692518,0.693737,-1.325888,0.313717,0.27575,1.035045,-0.016727,0.0,-1.187167,-0.335547,-0.373618,0.446655,-0.040759,0.0,-0.653561,0.419402,-0.42896,-1.8,-0.446084,-0.556186,0.098078,-1.681004
0.533462,-0.13765,0.303109,0.129634,0.138352,-0.690497,0.698045,-1.241565,0.308863,0.239919,1.058883,0.026124,0.0,-1.112445,-0.327826,-0.409433,0.36522,-0.065498,0.0,-0.573507,0.398029,-0.41429,-1.8,-0.394138,-0.586041,0.116865,-1.69309
0.537665,-0.136833,0.302655,0.124597,0.130086,-0.695702,0.695379,-1.170514,0.252673,0.192912,0.976941,-0.062106,0.0,-1.085548,-0.315665,-0.430635,0.326926,-0.063131,0.0,-0.496761,0.399923,-0.377496,-1.8,-0.34121,-0.602575,0.137777,-1.703896
0.536593,-0.131512,0.299813,0.12226,0.121023,-0.698086,0.695041,-1.115491,0.245662,0.219101,0.883281,-0.12398,0.0,-1.079244,-0.313885,-0.452667,0.303723,-0.040572,0.0,-0.447568,0.377491,-0.33947,-1.8,-0.282184,-0.621573,0.143584,-1.701558
0.534177,-0.129646,0.299715,0.124972,0.115442,-0.697999,0.695595,-1.100396,0.250627,0.228748,0.86109,-0.115403,0.0,-1.078003,-0.319973,-0.46155,0.292699,-0.032953,0.0,-0.448516,0.330512,-0.313929,-1.8,-0.223738,-0.638006,0.135926,-1.684971
0.534488,-0.130647,0.301218,0.127561,0.114389,-0.694228,0.699064,-1.09053,0.235402,0.225628,0.840937,-0.10784,0.0,-1.074668,-0.329488,-0.446975,0.283666,-0.038414,0.0,-0.497888,0.274012,-0.296928,-1.8,-0.160543,-0.642164,0.100841,-1.640582
0.536604,-0.132455,0.303703,0.128795,0.115829,-0.68758,0.705145,-1.073989,0.2131,0.217005,0.802702,-0.108082,0.0,-1.061906,-0.351207,-0.442291,0.276189,-0.054364,0.0,-0.586961,0.21458,-0.274851,-1.8,-0.097804,-0.638086,0.055163,-1.559546
0.54122,-0.135635,0.307511,0.131237,0.115449,-0.682034,0.710125,-1.04387,0.187711,0.214408,0.758895,-0.10885,0.0,-1.038189,-0.39085,-0.445905,0.267095,-0.0697,0.0,-0.694235,0.154969,-0.246777,-1.8,-0.035672,-0.647081,0.007878,-1.451798
0.546598,-0.139347,0.311213,0.132369,0.113568,-0.677999,0.714071,-1.009188,0.164052,0.214982,0.721187,-0.114999,0.0,-1.009908,-0.430421,-0.446614,0.25997,-0.092175,0.0,-0.807749,0.109176,-0.208309,-1.8,0.024705,-0.662703,-0.019527,-1.336165
0.552785,-0.140823,0.313605,0.131954,0.112292,-0.674533,0.717624,-0.982657,0.139407,0.219314,0.685494,-0.118479,0.0,-0.989557,-0.465311,-0.455649,0.26526,-0.109727,0.0,-0.909117,0.083098,-0.164236,-1.8,0.086053,-0.683444,-0.027644,-1.232169
0.556102,-0.136134,0.313316,0.131642,0.110958,-0.672679,0.719626,-0.977993,0.123688,0.226483,0.649478,-0.104631,0.0,-0.987052,-0.47421,-0.490428,0.281108,-0.074208,0.0,-0.987334,0.072833,-0.134056,-1.8,0.146176,-0.704994,-0.014002,-1.147445
0.563355,-0.137589,0.317064,0.130281,0.115,-0.671,0.720806,-0.952347,0.105942,0.233936,0.603242,-0.11283,0.0,-0.959113,-0.495594,-0.48868,0.29821,-0.02335,0.0,-1.054479,0.072774,-0.119123,-1.8,0.187819,-0.709741,0.013797,-1.066382
0.560323,-0.129928,0.316169,0.125647,0.114314,-0.670913,0.721818,-0.953926,0.100944,0.239535,0.563165,-0.088715,0.0,-0.971067,-0.452538,-0.455952,0.306094,0.01593,0.0,-1.094228,0.072855,-0.117305,-1.8,0.216452,-0.699793,0.043131,-0.985865
0.558969,-0.123565,0.315865,0.121499,0.115118,-0.670719,0.72258,-0.953189,0.089986,0.245549,0.520662,-0.072631,0.0,-0.979615,-0.417482,-0.421572,0.32979,0.046064,0.0,-1.125575,0.068769,-0.120418,-1.8,0.241497,-0.694623,0.072986,-0.920746
0.561494,-0.119268,0.316978,0.117713,0.117827,-0.672473,0.721138,-0.947239,0.081072,0.252689,0.481964,-0.069735,0.0,-0.974536,-0.40428,-0.407082,0.372662,0.061444,0.0,-1.144821,0.068001,-0.120549,-1.8,0.257498,-0.687245,0.098893,-0.876974
0.565412,-0.114631,0.317672,0.112851,0.120119,-0.674744,0.719414,-0.942639,0.073576,0.259811,0.450203,-0.0677,0.0,-0.968529,-0.402082,-0.408887,0.436631,0.058332,0.0,-1.152102,0.06974,-0.119075,-1.8,0.268754,-0.677495,0.117131,-0.848872
0.569775,-0.108911,0.317076,0.108036,0.122414,-0.677822,0.716868,-0.945952,0.065539,0.270098,0.426751,-0.063822,0.0,-0.971195,-0.401303,-0.412042,0.51177,0.048276,0.0,-1.149097,0.079165,-0.117084,-1.8,0.277471,-0.671303,0.125316,-0.839961
0.57267,-0.105031,0.317062,0.103116,0.124982,-0.680564,0.714548,-0.948288,0.060698,0.275476,0.410197,-0.06452,0.0,-0.972012,-0.392716,-0.398298,0.58748,0.023436,0.0,-1.146272,0.09414,-0.114564,-1.8,0.280401,-0.664593,0.124138,-0.847855
0.572797,-0.101188,0.316434,0.0994,0.125709,-0.682453,0.713144,-0.954302,0.057307,0.2785,0.399958,-0.061957,0.0,-0.974,-0.370838,-0.381652,0.654868,-0.005615,0.0,-1.141783,0.108583,-0.111184,-1.8,0.281476,-0.660587,0.116635,-0.862795
0.572087,-0.097946,0.31553,0.097972,0.124711,-0.68333,0.712677,-0.959701,0.054057,0.280691,0.391911,-0.056777,0.0,-0.967883,-0.352601,-0.377376,0.700474,-0.040184,0.0,-1.139487,0.11808,-0.116911,-1.8,0.283911,-0.663071,0.103383,-0.887031
0.571821,-0.09423,0.314005,0.098122,0.121863,-0.684563,0.711966,-0.964328,0.052099,0.285392,0.38444,-0.047115,0.0,-0.953728,-0.342929,-0.394342,0.714118,-0.069466,0.0,-1.138226,0.128903,-0.119063,-1.8,0.283571,-0.666918,0.089702,-0.918072
